"style","artist","song","label","bpm_exact","preview_url","release_date","duration_sec","country","city","artist_bio","artist_genre","artist_profile_hint","source","youtube_track_url","soundcloud_track_url","bandcamp_track_url","bandcamp_track_id"
"chillout","Boards of Canada","Prophecy At 1420 MHz","Inferno","","https://cdnt-preview.dzcdn.net/api/1/1/4/0/3/0/4037a0c3330d0a45b18b8045a80a12ec.mp3?hdnea=exp=1781296613~acl=/api/1/1/4/0/3/0/4037a0c3330d0a45b18b8045a80a12ec.mp3*~data=user_id=0,application_id=42~hmac=bdead917aaac5460e23261db6fcb5700d6f8abf117bb8ad9faeb6edadb471341","2026-05-29","304","International","","Boards of Canada entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em chillout, ampliando descoberta dinamica sem inventar faixa.","chillout","Expansao v6 focada em deficit de chillout; busca Deezer ancorada em artista seed e deduplicada globalmente.","verified_deezer_expansion_v6","https://www.youtube.com/results?search_query=Boards%20of%20Canada%20Prophecy%20At%201420%20MHz","","",""
"chillout","Boards of Canada","Hydrogen Helium Lithium Leviathan","Inferno","","https://cdnt-preview.dzcdn.net/api/1/1/1/c/c/0/1ccbd40b78d081ddc908e6d94b884264.mp3?hdnea=exp=1781296613~acl=/api/1/1/1/c/c/0/1ccbd40b78d081ddc908e6d94b884264.mp3*~data=user_id=0,application_id=42~hmac=f3cd41a2a4924ce9eb6c7f0effd76e1dc4a287d60fb2a06ef4adf8cf3037ee55","2026-05-29","284","International","","Boards of Canada entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em chillout, ampliando descoberta dinamica sem inventar faixa.","chillout","Expansao v6 focada em deficit de chillout; busca Deezer ancorada em artista seed e deduplicada globalmente.","verified_deezer_expansion_v6","https://www.youtube.com/results?search_query=Boards%20of%20Canada%20Hydrogen%20Helium%20Lithium%20Leviathan","","",""
"coldwave","Absolute Body Control","Automatic","Absolute Body Control 1980 / 2020","","https://cdnt-preview.dzcdn.net/api/1/1/a/d/e/0/ade8216fc4576a4271865463af7d4667.mp3?hdnea=exp=1781296614~acl=/api/1/1/a/d/e/0/ade8216fc4576a4271865463af7d4667.mp3*~data=user_id=0,application_id=42~hmac=b0c38b558ba6755f82d87c94cf1a2d4c3d0a8e135d6f4afbeca223aa73504379","2020-10-27","208","International","","Absolute Body Control entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em coldwave, ampliando descoberta dinamica sem inventar faixa.","coldwave","Expansao v6 focada em deficit de coldwave; busca Deezer ancorada em artista seed e deduplicada globalmente.","verified_deezer_expansion_v6","https://www.youtube.com/results?search_query=Absolute%20Body%20Control%20Automatic","","",""
"coldwave","Absolute Body Control","Figures","Lost / Found","","https://cdnt-preview.dzcdn.net/api/1/1/b/d/d/0/bdd7ef29db7bad7689f146a36e3b5c9e.mp3?hdnea=exp=1781296614~acl=/api/1/1/b/d/d/0/bdd7ef29db7bad7689f146a36e3b5c9e.mp3*~data=user_id=0,application_id=42~hmac=684b4dd2b832d565cef196b0af84ad1abfd3d79d717dd4bb345757cfadac3e5b","2013-09-01","237","International","","Absolute Body Control entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em coldwave, ampliando descoberta dinamica sem inventar faixa.","coldwave","Expansao v6 focada em deficit de coldwave; busca Deezer ancorada em artista seed e deduplicada globalmente.","verified_deezer_expansion_v6","https://www.youtube.com/results?search_query=Absolute%20Body%20Control%20Figures","","",""
"coldwave","Absolute Body Control","Waving Hands","Absolute Body Control 1980 / 2020","","https://cdnt-preview.dzcdn.net/api/1/1/a/7/b/0/a7b9f0c0a528d3f9995a30957e68c7d7.mp3?hdnea=exp=1781296614~acl=/api/1/1/a/7/b/0/a7b9f0c0a528d3f9995a30957e68c7d7.mp3*~data=user_id=0,application_id=42~hmac=072b80b6996f9ec9a702f0f96428508e1bb3b7835c44a57393c3358b48192b37","2020-10-27","312","International","","Absolute Body Control entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em coldwave, ampliando descoberta dinamica sem inventar faixa.","coldwave","Expansao v6 focada em deficit de coldwave; busca Deezer ancorada em artista seed e deduplicada globalmente.","verified_deezer_expansion_v6","https://www.youtube.com/results?search_query=Absolute%20Body%20Control%20Waving%20Hands","","",""
"coldwave","Absolute Body Control","Le train","Absolute Body Control 1980 / 2020","","https://cdnt-preview.dzcdn.net/api/1/1/3/c/4/0/3c4a7241ab66a085b4d2c0cb0309e3a1.mp3?hdnea=exp=1781296614~acl=/api/1/1/3/c/4/0/3c4a7241ab66a085b4d2c0cb0309e3a1.mp3*~data=user_id=0,application_id=42~hmac=41ab8b19d19b427d42a98a6ac0c034db61a218c574ddc450d7af868283765544","2020-10-27","183","International","","Absolute Body Control entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em coldwave, ampliando descoberta dinamica sem inventar faixa.","coldwave","Expansao v6 focada em deficit de coldwave; busca Deezer ancorada em artista seed e deduplicada globalmente.","verified_deezer_expansion_v6","https://www.youtube.com/results?search_query=Absolute%20Body%20Control%20Le%20train","","",""
"coldwave","Absolute Body Control","Figures (V2)","Wind[Re]Wind","119.8","https://cdnt-preview.dzcdn.net/api/1/1/6/e/c/0/6ecb060b8ad70b82920bfe8628cbee5d.mp3?hdnea=exp=1781296614~acl=/api/1/1/6/e/c/0/6ecb060b8ad70b82920bfe8628cbee5d.mp3*~data=user_id=0,application_id=42~hmac=0bb2a3da8a11ba24c397d414aa440cb837ac7ea12b5db43084a72879d6de4cfd","2014-10-30","272","International","","Absolute Body Control entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em coldwave, ampliando descoberta dinamica sem inventar faixa.","coldwave","Expansao v6 focada em deficit de coldwave; busca Deezer ancorada em artista seed e deduplicada globalmente.","verified_deezer_expansion_v6","https://www.youtube.com/results?search_query=Absolute%20Body%20Control%20Figures%20(V2)","","",""
"coldwave","Absolute Body Control","Is There An Exit?","Lost / Found","","https://cdnt-preview.dzcdn.net/api/1/1/2/4/2/0/2421b0bebda6288884891a97d83315da.mp3?hdnea=exp=1781296614~acl=/api/1/1/2/4/2/0/2421b0bebda6288884891a97d83315da.mp3*~data=user_id=0,application_id=42~hmac=26183c8e5f61bba6695c6827286a48566d077e668409580808f9aa233dd772e5","2013-09-01","252","International","","Absolute Body Control entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em coldwave, ampliando descoberta dinamica sem inventar faixa.","coldwave","Expansao v6 focada em deficit de coldwave; busca Deezer ancorada em artista seed e deduplicada globalmente.","verified_deezer_expansion_v6","https://www.youtube.com/results?search_query=Absolute%20Body%20Control%20Is%20There%20An%20Exit%3F","","",""
"coldwave","Absolute Body Control","Melting Away","Absolute Body Control 1980 / 2020","","https://cdnt-preview.dzcdn.net/api/1/1/3/f/4/0/3f4ec783642873c3a4876ddc710e05e6.mp3?hdnea=exp=1781296614~acl=/api/1/1/3/f/4/0/3f4ec783642873c3a4876ddc710e05e6.mp3*~data=user_id=0,application_id=42~hmac=f9eeb88b1bf3be48658e6aed5356995f7b94073590dcceff281c16497cc23082","2020-10-27","219","International","","Absolute Body Control entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em coldwave, ampliando descoberta dinamica sem inventar faixa.","coldwave","Expansao v6 focada em deficit de coldwave; busca Deezer ancorada em artista seed e deduplicada globalmente.","verified_deezer_expansion_v6","https://www.youtube.com/results?search_query=Absolute%20Body%20Control%20Melting%20Away","","",""
"coldwave","Absolute Body Control","A Broken Dream","Absolute Body Control 1980 / 2020","","https://cdnt-preview.dzcdn.net/api/1/1/f/6/4/0/f64b47eff78f482385fb0e2bad64f152.mp3?hdnea=exp=1781296614~acl=/api/1/1/f/6/4/0/f64b47eff78f482385fb0e2bad64f152.mp3*~data=user_id=0,application_id=42~hmac=1b62826b443aa7b9b404be8d2cd9c2fe12087b1f00bc4ab0a173201b14d84cef","2020-10-27","193","International","","Absolute Body Control entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em coldwave, ampliando descoberta dinamica sem inventar faixa.","coldwave","Expansao v6 focada em deficit de coldwave; busca Deezer ancorada em artista seed e deduplicada globalmente.","verified_deezer_expansion_v6","https://www.youtube.com/results?search_query=Absolute%20Body%20Control%20A%20Broken%20Dream","","",""
"coldwave","Actors","Bury Me","It Will Come to You","","https://cdnt-preview.dzcdn.net/api/1/1/b/2/d/0/b2dd2405afc0606e1a76eac6a57280cd.mp3?hdnea=exp=1781296617~acl=/api/1/1/b/2/d/0/b2dd2405afc0606e1a76eac6a57280cd.mp3*~data=user_id=0,application_id=42~hmac=cbb48f9baba2db179c3e9730a1e5357ae76fbce62ab140d040ac90f5a8e39739","2018-03-09","208","International","","Actors entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em coldwave, ampliando descoberta dinamica sem inventar faixa.","coldwave","Expansao v6 focada em deficit de coldwave; busca Deezer ancorada em artista seed e deduplicada globalmente.","verified_deezer_expansion_v6","https://www.youtube.com/results?search_query=Actors%20Bury%20Me","","",""
"coldwave","Actors","Slaves","It Will Come to You","","https://cdnt-preview.dzcdn.net/api/1/1/e/d/a/0/edac0b55d06f0c6946c03cef8f056b3c.mp3?hdnea=exp=1781296617~acl=/api/1/1/e/d/a/0/edac0b55d06f0c6946c03cef8f056b3c.mp3*~data=user_id=0,application_id=42~hmac=f2c75f7bccb8e3b5def0000e90378619abd2ead9246bfe50faee2a5f72e0b9fa","2018-03-09","213","International","","Actors entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em coldwave, ampliando descoberta dinamica sem inventar faixa.","coldwave","Expansao v6 focada em deficit de coldwave; busca Deezer ancorada em artista seed e deduplicada globalmente.","verified_deezer_expansion_v6","https://www.youtube.com/results?search_query=Actors%20Slaves","","",""
"coldwave","Actors","Object Of Desire","Object Of Desire","","https://cdnt-preview.dzcdn.net/api/1/1/5/2/e/0/52eafb0687da3e560c90cfa451bb3e22.mp3?hdnea=exp=1781296617~acl=/api/1/1/5/2/e/0/52eafb0687da3e560c90cfa451bb3e22.mp3*~data=user_id=0,application_id=42~hmac=88ae8f4efbd2a73179cede58af353edf2fa79e230a2a16fb06e5356410cb6cfb","2024-10-04","192","International","","Actors entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em coldwave, ampliando descoberta dinamica sem inventar faixa.","coldwave","Expansao v6 focada em deficit de coldwave; busca Deezer ancorada em artista seed e deduplicada globalmente.","verified_deezer_expansion_v6","https://www.youtube.com/results?search_query=Actors%20Object%20Of%20Desire","","",""
"coldwave","Actors","Like Suicide","Acts of Worship","","https://cdnt-preview.dzcdn.net/api/1/1/9/6/2/0/9626aedbe602141377a8d974a6fe58d5.mp3?hdnea=exp=1781296617~acl=/api/1/1/9/6/2/0/9626aedbe602141377a8d974a6fe58d5.mp3*~data=user_id=0,application_id=42~hmac=1e9d622bec3f5798a8007f18bd5f2a8374b8882b3964f6bf4cb76d5e6a851e9e","2021-10-01","224","International","","Actors entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em coldwave, ampliando descoberta dinamica sem inventar faixa.","coldwave","Expansao v6 focada em deficit de coldwave; busca Deezer ancorada em artista seed e deduplicada globalmente.","verified_deezer_expansion_v6","https://www.youtube.com/results?search_query=Actors%20Like%20Suicide","","",""
"coldwave","Actors","Strangers","Acts of Worship","","https://cdnt-preview.dzcdn.net/api/1/1/5/1/7/0/5178b3d449fbf62c99f2ed5d67a07e9f.mp3?hdnea=exp=1781296617~acl=/api/1/1/5/1/7/0/5178b3d449fbf62c99f2ed5d67a07e9f.mp3*~data=user_id=0,application_id=42~hmac=c8bb09b256546e4fe666722fb395b15185c5a21396fea5a2d17375c638a99cf6","2021-10-01","220","International","","Actors entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em coldwave, ampliando descoberta dinamica sem inventar faixa.","coldwave","Expansao v6 focada em deficit de coldwave; busca Deezer ancorada em artista seed e deduplicada globalmente.","verified_deezer_expansion_v6","https://www.youtube.com/results?search_query=Actors%20Strangers","","",""
"coldwave","Actors","Obsession","Acts of Worship","","https://cdnt-preview.dzcdn.net/api/1/1/e/b/7/0/eb7b1c37677b0969a339fcca2162f82e.mp3?hdnea=exp=1781296617~acl=/api/1/1/e/b/7/0/eb7b1c37677b0969a339fcca2162f82e.mp3*~data=user_id=0,application_id=42~hmac=816f13403a2ca337abadaf2250f0b5cf0d011048f9ba2202266e588c17cee3e7","2021-10-01","206","International","","Actors entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em coldwave, ampliando descoberta dinamica sem inventar faixa.","coldwave","Expansao v6 focada em deficit de coldwave; busca Deezer ancorada em artista seed e deduplicada globalmente.","verified_deezer_expansion_v6","https://www.youtube.com/results?search_query=Actors%20Obsession","","",""
"coldwave","Actors","Post Traumatic Love","Post Traumatic Love","","https://cdnt-preview.dzcdn.net/api/1/1/f/d/8/0/fd8e1e9ac8b33ec2b01bfe7ddbfc3e86.mp3?hdnea=exp=1781296617~acl=/api/1/1/f/d/8/0/fd8e1e9ac8b33ec2b01bfe7ddbfc3e86.mp3*~data=user_id=0,application_id=42~hmac=977189ebe0d8cc3a484a9a0b1f715c643980190170a86a32955828d485b13bf5","2022-02-25","200","International","","Actors entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em coldwave, ampliando descoberta dinamica sem inventar faixa.","coldwave","Expansao v6 focada em deficit de coldwave; busca Deezer ancorada em artista seed e deduplicada globalmente.","verified_deezer_expansion_v6","https://www.youtube.com/results?search_query=Actors%20Post%20Traumatic%20Love","","",""
"coldwave","Actors","L'appel Du Vide","It Will Come to You","","https://cdnt-preview.dzcdn.net/api/1/1/6/3/e/0/63e3867e8a2652856be03e5b64559c90.mp3?hdnea=exp=1781296617~acl=/api/1/1/6/3/e/0/63e3867e8a2652856be03e5b64559c90.mp3*~data=user_id=0,application_id=42~hmac=8515e8961be5d74ca27577d6cdc980be12d6026ec056d8a57d37c21d79216bf2","2018-03-09","214","International","","Actors entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em coldwave, ampliando descoberta dinamica sem inventar faixa.","coldwave","Expansao v6 focada em deficit de coldwave; busca Deezer ancorada em artista seed e deduplicada globalmente.","verified_deezer_expansion_v6","https://www.youtube.com/results?search_query=Actors%20L'appel%20Du%20Vide","","",""
"coldwave","ADULT.","Affordable Decorating","Kissing Luck Goodbye","","https://cdnt-preview.dzcdn.net/api/1/1/e/6/e/0/e6e94457d0afb93288c2f7033af4afc8.mp3?hdnea=exp=1781296619~acl=/api/1/1/e/6/e/0/e6e94457d0afb93288c2f7033af4afc8.mp3*~data=user_id=0,application_id=42~hmac=529e013b647f13c314aacc5d85c754da2dea76b1ffb0767b5b0e77e02648c16a","2026-03-27","225","International","","Adult. entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em coldwave, ampliando descoberta dinamica sem inventar faixa.","coldwave","Expansao v6 focada em deficit de coldwave; busca Deezer ancorada em artista seed e deduplicada globalmente.","verified_deezer_expansion_v6","https://www.youtube.com/results?search_query=ADULT.%20Affordable%20Decorating","","",""
"coldwave","ADULT.","Nausea (Mega-Blend)","Elektrik World","","https://cdnt-preview.dzcdn.net/api/1/1/9/b/3/0/9b3ff37444ae2ecd8764b29d60c0694a.mp3?hdnea=exp=1781296619~acl=/api/1/1/9/b/3/0/9b3ff37444ae2ecd8764b29d60c0694a.mp3*~data=user_id=0,application_id=42~hmac=ffc5804abcaaad40b724f9e29cd1a7625646f194ebc07064fe694177f509ebce","2017-05-19","342","International","","Adult. entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em coldwave, ampliando descoberta dinamica sem inventar faixa.","coldwave","Expansao v6 focada em deficit de coldwave; busca Deezer ancorada em artista seed e deduplicada globalmente.","verified_deezer_expansion_v6","https://www.youtube.com/results?search_query=ADULT.%20Nausea%20(Mega-Blend)","","",""
"coldwave","ADULT.","Wishing Luck Goodbye","Kissing Luck Goodbye","","https://cdnt-preview.dzcdn.net/api/1/1/3/2/b/0/32bc20eeefef59f21a6353862c3f76cf.mp3?hdnea=exp=1781296619~acl=/api/1/1/3/2/b/0/32bc20eeefef59f21a6353862c3f76cf.mp3*~data=user_id=0,application_id=42~hmac=016485c398836c6d689050d7ae3e859b68f5394fda9527691b65b3eeabf909b6","2026-03-27","181","International","","Adult. entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em coldwave, ampliando descoberta dinamica sem inventar faixa.","coldwave","Expansao v6 focada em deficit de coldwave; busca Deezer ancorada em artista seed e deduplicada globalmente.","verified_deezer_expansion_v6","https://www.youtube.com/results?search_query=ADULT.%20Wishing%20Luck%20Goodbye","","",""
"coldwave","ADULT.","Tonight, We Fall","The Way Things Fall","","https://cdnt-preview.dzcdn.net/api/1/1/6/1/b/0/61bd8ee38375d8acd0a2c31b00189d02.mp3?hdnea=exp=1781296619~acl=/api/1/1/6/1/b/0/61bd8ee38375d8acd0a2c31b00189d02.mp3*~data=user_id=0,application_id=42~hmac=beb5ca29f0b3a15f257fb422c2c6c1a75c152cb7411a4cfee8f949cbb87fad55","2013-05-13","266","International","","Adult. entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em coldwave, ampliando descoberta dinamica sem inventar faixa.","coldwave","Expansao v6 focada em deficit de coldwave; busca Deezer ancorada em artista seed e deduplicada globalmente.","verified_deezer_expansion_v6","https://www.youtube.com/results?search_query=ADULT.%20Tonight%2C%20We%20Fall","","",""
"coldwave","ADULT.","Nite Life","Tangent 2002: Disco Nouveau","","https://cdnt-preview.dzcdn.net/api/1/1/7/4/a/0/74ac725fdf5d2c34e84dc3b28d61438b.mp3?hdnea=exp=1781296619~acl=/api/1/1/7/4/a/0/74ac725fdf5d2c34e84dc3b28d61438b.mp3*~data=user_id=0,application_id=42~hmac=bd217b97fc58da9bc966170eb205c4745d8a5b92f733fa2d84aa67c6710a8e97","2002-04-02","284","International","","Adult. entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em coldwave, ampliando descoberta dinamica sem inventar faixa.","coldwave","Expansao v6 focada em deficit de coldwave; busca Deezer ancorada em artista seed e deduplicada globalmente.","verified_deezer_expansion_v6","https://www.youtube.com/results?search_query=ADULT.%20Nite%20Life","","",""
"coldwave","ADULT.","This Behavior","This Behavior","","https://cdnt-preview.dzcdn.net/api/1/1/4/3/d/0/43d87de9491087da375fb9ab9c9ad7f9.mp3?hdnea=exp=1781296619~acl=/api/1/1/4/3/d/0/43d87de9491087da375fb9ab9c9ad7f9.mp3*~data=user_id=0,application_id=42~hmac=a05e5e468a36ef412f71a1541271a2d95ea2b9da508a7c354bae10fd0b00115f","2018-09-07","268","International","","Adult. entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em coldwave, ampliando descoberta dinamica sem inventar faixa.","coldwave","Expansao v6 focada em deficit de coldwave; busca Deezer ancorada em artista seed e deduplicada globalmente.","verified_deezer_expansion_v6","https://www.youtube.com/results?search_query=ADULT.%20This%20Behavior","","",""
"coldwave","ADULT.","Kick in the Shin","Anxiety Always","","https://cdnt-preview.dzcdn.net/api/1/1/5/e/0/0/5e09bf53712f30c641a4e6ee66c967b9.mp3?hdnea=exp=1781296619~acl=/api/1/1/5/e/0/0/5e09bf53712f30c641a4e6ee66c967b9.mp3*~data=user_id=0,application_id=42~hmac=f49a9418cbec62d1bc4b895891576bf73668f4b1cd0b367ef6b0d48da76cce0d","2003-04-08","328","International","","Adult. entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em coldwave, ampliando descoberta dinamica sem inventar faixa.","coldwave","Expansao v6 focada em deficit de coldwave; busca Deezer ancorada em artista seed e deduplicada globalmente.","verified_deezer_expansion_v6","https://www.youtube.com/results?search_query=ADULT.%20Kick%20in%20the%20Shin","","",""
