style,artist,song,label,bpm_exact,country,city,artist_bio,artist_genre,artist_profile_hint,source
"psycore","Oroboro","","Psycore discovery pack 6","210","International","","Oroboro entra no pacote de expansao psycore: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","psycore","Seed v3 para ampliar descoberta em psycore; BPM guia 210 e label editorial Psycore discovery pack 6.","artist_expansion_v3"
"psycore","Extraterrestrial","","Psycore discovery pack 7","210","International","","Extraterrestrial entra no pacote de expansao psycore: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","psycore","Seed v3 para ampliar descoberta em psycore; BPM guia 210 e label editorial Psycore discovery pack 7.","artist_expansion_v3"
"freeform","Purosurpo","","Freeform discovery pack 1","152","International","","Purosurpo entra no pacote de expansao freeform: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","freeform","Seed v3 para ampliar descoberta em freeform; BPM guia 152 e label editorial Freeform discovery pack 1.","artist_expansion_v3"
"freeform","Luomuhappo","","Freeform discovery pack 2","152","International","","Luomuhappo entra no pacote de expansao freeform: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","freeform","Seed v3 para ampliar descoberta em freeform; BPM guia 152 e label editorial Freeform discovery pack 2.","artist_expansion_v3"
"freeform","Tea Chairs","","Freeform discovery pack 3","152","International","","Tea Chairs entra no pacote de expansao freeform: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","freeform","Seed v3 para ampliar descoberta em freeform; BPM guia 152 e label editorial Freeform discovery pack 3.","artist_expansion_v3"
"freeform","Aavepyora","","Freeform discovery pack 4","152","International","","Aavepyora entra no pacote de expansao freeform: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","freeform","Seed v3 para ampliar descoberta em freeform; BPM guia 152 e label editorial Freeform discovery pack 4.","artist_expansion_v3"
"freeform","Huopatossu Mononen","","Freeform discovery pack 5","152","International","","Huopatossu Mononen entra no pacote de expansao freeform: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","freeform","Seed v3 para ampliar descoberta em freeform; BPM guia 152 e label editorial Freeform discovery pack 5.","artist_expansion_v3"
"freeform","Kiwa","","Freeform discovery pack 6","152","International","","Kiwa entra no pacote de expansao freeform: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","freeform","Seed v3 para ampliar descoberta em freeform; BPM guia 152 e label editorial Freeform discovery pack 6.","artist_expansion_v3"
"freeform","Antiscarp Warriors","","Freeform discovery pack 7","152","International","","Antiscarp Warriors entra no pacote de expansao freeform: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","freeform","Seed v3 para ampliar descoberta em freeform; BPM guia 152 e label editorial Freeform discovery pack 7.","artist_expansion_v3"
"full_on","Dickster","","Full-on discovery pack 1","146","International","","Dickster entra no pacote de expansao full on: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","full on","Seed v3 para ampliar descoberta em full on; BPM guia 146 e label editorial Full-on discovery pack 1.","artist_expansion_v3"
"full_on","Volcano","","Full-on discovery pack 2","146","International","","Volcano entra no pacote de expansao full on: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","full on","Seed v3 para ampliar descoberta em full on; BPM guia 146 e label editorial Full-on discovery pack 2.","artist_expansion_v3"
"full_on","Space Cat","","Full-on discovery pack 3","146","International","","Space Cat entra no pacote de expansao full on: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","full on","Seed v3 para ampliar descoberta em full on; BPM guia 146 e label editorial Full-on discovery pack 3.","artist_expansion_v3"
"full_on","ManMadeMan","","Full-on discovery pack 4","146","International","","ManMadeMan entra no pacote de expansao full on: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","full on","Seed v3 para ampliar descoberta em full on; BPM guia 146 e label editorial Full-on discovery pack 4.","artist_expansion_v3"
"full_on","Waio","","Full-on discovery pack 5","146","International","","Waio entra no pacote de expansao full on: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","full on","Seed v3 para ampliar descoberta em full on; BPM guia 146 e label editorial Full-on discovery pack 5.","artist_expansion_v3"
"full_on","Braincell","","Full-on discovery pack 6","146","International","","Braincell entra no pacote de expansao full on: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","full on","Seed v3 para ampliar descoberta em full on; BPM guia 146 e label editorial Full-on discovery pack 6.","artist_expansion_v3"
"full_on","Eat Static","","Full-on discovery pack 7","146","International","","Eat Static entra no pacote de expansao full on: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","full on","Seed v3 para ampliar descoberta em full on; BPM guia 146 e label editorial Full-on discovery pack 7.","artist_expansion_v3"
"full_on_night","Virtual Light","","Full-on night discovery pack 1","150","International","","Virtual Light entra no pacote de expansao full on night: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","full on night","Seed v3 para ampliar descoberta em full on night; BPM guia 150 e label editorial Full-on night discovery pack 1.","artist_expansion_v3"
"full_on_night","Menog","","Full-on night discovery pack 2","150","International","","Menog entra no pacote de expansao full on night: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","full on night","Seed v3 para ampliar descoberta em full on night; BPM guia 150 e label editorial Full-on night discovery pack 2.","artist_expansion_v3"
"full_on_night","Tryambaka","","Full-on night discovery pack 3","150","International","","Tryambaka entra no pacote de expansao full on night: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","full on night","Seed v3 para ampliar descoberta em full on night; BPM guia 150 e label editorial Full-on night discovery pack 3.","artist_expansion_v3"
"full_on_night","Dapanji","","Full-on night discovery pack 4","150","International","","Dapanji entra no pacote de expansao full on night: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","full on night","Seed v3 para ampliar descoberta em full on night; BPM guia 150 e label editorial Full-on night discovery pack 4.","artist_expansion_v3"
"full_on_night","Azax Syndrom","","Full-on night discovery pack 5","150","International","","Azax Syndrom entra no pacote de expansao full on night: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","full on night","Seed v3 para ampliar descoberta em full on night; BPM guia 150 e label editorial Full-on night discovery pack 5.","artist_expansion_v3"
"full_on_night","Xerox","","Full-on night discovery pack 6","150","International","","Xerox entra no pacote de expansao full on night: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","full on night","Seed v3 para ampliar descoberta em full on night; BPM guia 150 e label editorial Full-on night discovery pack 6.","artist_expansion_v3"
"full_on_night","Painkiller","","Full-on night discovery pack 7","150","International","","Painkiller entra no pacote de expansao full on night: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","full on night","Seed v3 para ampliar descoberta em full on night; BPM guia 150 e label editorial Full-on night discovery pack 7.","artist_expansion_v3"
"full_on_morning","Digicult","","Full-on morning discovery pack 1","144","International","","Digicult entra no pacote de expansao full on morning: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","full on morning","Seed v3 para ampliar descoberta em full on morning; BPM guia 144 e label editorial Full-on morning discovery pack 1.","artist_expansion_v3"
"full_on_morning","Tropical Bleyage","","Full-on morning discovery pack 2","144","International","","Tropical Bleyage entra no pacote de expansao full on morning: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","full on morning","Seed v3 para ampliar descoberta em full on morning; BPM guia 144 e label editorial Full-on morning discovery pack 2.","artist_expansion_v3"
"full_on_morning","U-Recken","","Full-on morning discovery pack 3","144","International","","U-Recken entra no pacote de expansao full on morning: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","full on morning","Seed v3 para ampliar descoberta em full on morning; BPM guia 144 e label editorial Full-on morning discovery pack 3.","artist_expansion_v3"
"full_on_morning","Lifeforms","","Full-on morning discovery pack 4","144","International","","Lifeforms entra no pacote de expansao full on morning: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","full on morning","Seed v3 para ampliar descoberta em full on morning; BPM guia 144 e label editorial Full-on morning discovery pack 4.","artist_expansion_v3"
"full_on_morning","Outsiders","","Full-on morning discovery pack 5","144","International","","Outsiders entra no pacote de expansao full on morning: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","full on morning","Seed v3 para ampliar descoberta em full on morning; BPM guia 144 e label editorial Full-on morning discovery pack 5.","artist_expansion_v3"
"full_on_morning","Sonic Species","","Full-on morning discovery pack 6","144","International","","Sonic Species entra no pacote de expansao full on morning: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","full on morning","Seed v3 para ampliar descoberta em full on morning; BPM guia 144 e label editorial Full-on morning discovery pack 6.","artist_expansion_v3"
"full_on_morning","Sesto Sento","","Full-on morning discovery pack 7","144","International","","Sesto Sento entra no pacote de expansao full on morning: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","full on morning","Seed v3 para ampliar descoberta em full on morning; BPM guia 144 e label editorial Full-on morning discovery pack 7.","artist_expansion_v3"
"progressive_psy","Neelix","","Progressive psy discovery pack 1","136","International","","Neelix entra no pacote de expansao progressive psy: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","progressive psy","Seed v3 para ampliar descoberta em progressive psy; BPM guia 136 e label editorial Progressive psy discovery pack 1.","artist_expansion_v3"
"progressive_psy","Morten Granau","","Progressive psy discovery pack 2","136","International","","Morten Granau entra no pacote de expansao progressive psy: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","progressive psy","Seed v3 para ampliar descoberta em progressive psy; BPM guia 136 e label editorial Progressive psy discovery pack 2.","artist_expansion_v3"
"progressive_psy","Phaxe","","Progressive psy discovery pack 3","136","International","","Phaxe entra no pacote de expansao progressive psy: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","progressive psy","Seed v3 para ampliar descoberta em progressive psy; BPM guia 136 e label editorial Progressive psy discovery pack 3.","artist_expansion_v3"
"progressive_psy","Querox","","Progressive psy discovery pack 4","136","International","","Querox entra no pacote de expansao progressive psy: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","progressive psy","Seed v3 para ampliar descoberta em progressive psy; BPM guia 136 e label editorial Progressive psy discovery pack 4.","artist_expansion_v3"
"progressive_psy","Hi Profile","","Progressive psy discovery pack 5","136","International","","Hi Profile entra no pacote de expansao progressive psy: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","progressive psy","Seed v3 para ampliar descoberta em progressive psy; BPM guia 136 e label editorial Progressive psy discovery pack 5.","artist_expansion_v3"
"progressive_psy","Static Movement","","Progressive psy discovery pack 6","136","International","","Static Movement entra no pacote de expansao progressive psy: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","progressive psy","Seed v3 para ampliar descoberta em progressive psy; BPM guia 136 e label editorial Progressive psy discovery pack 6.","artist_expansion_v3"
"progressive_psy","Liquid Soul","","Progressive psy discovery pack 7","136","International","","Liquid Soul entra no pacote de expansao progressive psy: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","progressive psy","Seed v3 para ampliar descoberta em progressive psy; BPM guia 136 e label editorial Progressive psy discovery pack 7.","artist_expansion_v3"
"hi_tech","OxiDaksi","","Hi-tech discovery pack 1","190","International","","OxiDaksi entra no pacote de expansao hi tech: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","hi tech","Seed v3 para ampliar descoberta em hi tech; BPM guia 190 e label editorial Hi-tech discovery pack 1.","artist_expansion_v3"
"hi_tech","Ingrained Instincts","","Hi-tech discovery pack 2","190","International","","Ingrained Instincts entra no pacote de expansao hi tech: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","hi tech","Seed v3 para ampliar descoberta em hi tech; BPM guia 190 e label editorial Hi-tech discovery pack 2.","artist_expansion_v3"
"hi_tech","Kokobloko","","Hi-tech discovery pack 3","190","International","","Kokobloko entra no pacote de expansao hi tech: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","hi tech","Seed v3 para ampliar descoberta em hi tech; BPM guia 190 e label editorial Hi-tech discovery pack 3.","artist_expansion_v3"
"hi_tech","Virtuanoise","","Hi-tech discovery pack 4","190","International","","Virtuanoise entra no pacote de expansao hi tech: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","hi tech","Seed v3 para ampliar descoberta em hi tech; BPM guia 190 e label editorial Hi-tech discovery pack 4.","artist_expansion_v3"
"hi_tech","Maramba","","Hi-tech discovery pack 5","190","International","","Maramba entra no pacote de expansao hi tech: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","hi tech","Seed v3 para ampliar descoberta em hi tech; BPM guia 190 e label editorial Hi-tech discovery pack 5.","artist_expansion_v3"
"hi_tech","Fungus Funk","","Hi-tech discovery pack 6","190","International","","Fungus Funk entra no pacote de expansao hi tech: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","hi tech","Seed v3 para ampliar descoberta em hi tech; BPM guia 190 e label editorial Hi-tech discovery pack 6.","artist_expansion_v3"
"hi_tech","Crazy Astronaut","","Hi-tech discovery pack 7","190","International","","Crazy Astronaut entra no pacote de expansao hi tech: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","hi tech","Seed v3 para ampliar descoberta em hi tech; BPM guia 190 e label editorial Hi-tech discovery pack 7.","artist_expansion_v3"
"dark_progressive","Tetrameth","","Zenonesque discovery pack 1","136","International","","Tetrameth entra no pacote de expansao dark progressive: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","dark progressive","Seed v3 para ampliar descoberta em dark progressive; BPM guia 136 e label editorial Zenonesque discovery pack 1.","artist_expansion_v3"
"dark_progressive","Sumiruna","","Zenonesque discovery pack 2","136","International","","Sumiruna entra no pacote de expansao dark progressive: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","dark progressive","Seed v3 para ampliar descoberta em dark progressive; BPM guia 136 e label editorial Zenonesque discovery pack 2.","artist_expansion_v3"
"dark_progressive","Tijah","","Zenonesque discovery pack 3","136","International","","Tijah entra no pacote de expansao dark progressive: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","dark progressive","Seed v3 para ampliar descoberta em dark progressive; BPM guia 136 e label editorial Zenonesque discovery pack 3.","artist_expansion_v3"
"dark_progressive","One Tasty Morsel","","Zenonesque discovery pack 4","136","International","","One Tasty Morsel entra no pacote de expansao dark progressive: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","dark progressive","Seed v3 para ampliar descoberta em dark progressive; BPM guia 136 e label editorial Zenonesque discovery pack 4.","artist_expansion_v3"
"dark_progressive","Pspiralife","","Zenonesque discovery pack 5","136","International","","Pspiralife entra no pacote de expansao dark progressive: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","dark progressive","Seed v3 para ampliar descoberta em dark progressive; BPM guia 136 e label editorial Zenonesque discovery pack 5.","artist_expansion_v3"
"dark_progressive","Minimal Criminal","","Zenonesque discovery pack 6","136","International","","Minimal Criminal entra no pacote de expansao dark progressive: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","dark progressive","Seed v3 para ampliar descoberta em dark progressive; BPM guia 136 e label editorial Zenonesque discovery pack 6.","artist_expansion_v3"
"dark_progressive","Breger","","Zenonesque discovery pack 7","136","International","","Breger entra no pacote de expansao dark progressive: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","dark progressive","Seed v3 para ampliar descoberta em dark progressive; BPM guia 136 e label editorial Zenonesque discovery pack 7.","artist_expansion_v3"
"goa_trance","Filteria","","Goa discovery pack 1","140","International","","Filteria entra no pacote de expansao goa trance: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","goa trance","Seed v3 para ampliar descoberta em goa trance; BPM guia 140 e label editorial Goa discovery pack 1.","artist_expansion_v3"
"goa_trance","E-Mantra","","Goa discovery pack 2","140","International","","E-Mantra entra no pacote de expansao goa trance: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","goa trance","Seed v3 para ampliar descoberta em goa trance; BPM guia 140 e label editorial Goa discovery pack 2.","artist_expansion_v3"
"goa_trance","Astral Projection","","Goa discovery pack 3","140","International","","Astral Projection entra no pacote de expansao goa trance: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","goa trance","Seed v3 para ampliar descoberta em goa trance; BPM guia 140 e label editorial Goa discovery pack 3.","artist_expansion_v3"
"goa_trance","Pleiadians","","Goa discovery pack 4","140","International","","Pleiadians entra no pacote de expansao goa trance: mais um ponto de partida para o app buscar faixas, contexto e recomendacoes dentro do subgenero certo.","goa trance","Seed v3 para ampliar descoberta em goa trance; BPM guia 140 e label editorial Goa discovery pack 4.","artist_expansion_v3"
