"style","artist","country","artist_bio","artist_genre","artist_profile_hint","scene_role","source_anchor_url","profile_tracks","source_note"
"tribal_techno","Marco Bailey","Belgium","Marco Bailey entra no lote techno v3 como referencia de tribal techno, usando ""Sniff"" para ampliar a leitura de pulso, timbre e contexto de pista.","Tribal Techno / Driving Techno","Anchor editorial para tribal techno; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","belgian_tribal_drive","https://www.discogs.com/search/?q=Marco%20Bailey%20Sniff&type=all","Sniff (136)","Reforca techno percussivo e latino para pista fisica."
"tribal_techno","Tomaz vs Filterheadz","Belgium","Tomaz vs Filterheadz entra no lote techno v3 como referencia de tribal techno, usando ""Sunshine"" para ampliar a leitura de pulso, timbre e contexto de pista.","Tribal Techno / Percussive Techno","Anchor editorial para tribal techno; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","latin_percussion_bridge","https://www.discogs.com/search/?q=Tomaz%20vs%20Filterheadz%20Sunshine&type=all","Sunshine (136)","Reforca techno percussivo e latino para pista fisica."
"tribal_techno","Cristian Varela","Spain","Cristian Varela entra no lote techno v3 como referencia de tribal techno, usando ""Your Body Experience"" para ampliar a leitura de pulso, timbre e contexto de pista.","Tribal Techno / Spanish Techno","Anchor editorial para tribal techno; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","spanish_tribal_anchor","https://www.discogs.com/search/?q=Cristian%20Varela%20Your%20Body%20Experience&type=all","Your Body Experience (136)","Reforca techno percussivo e latino para pista fisica."
"hardgroove_techno","Ben Sims","United Kingdom","Ben Sims entra no lote techno v3 como referencia de hardgroove techno, usando ""Manipulated"" para ampliar a leitura de pulso, timbre e contexto de pista.","Hardgroove Techno / Funky Techno","Anchor editorial para hardgroove techno; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","hardgroove_core_anchor","https://www.discogs.com/search/?q=Ben%20Sims%20Manipulated&type=all","Manipulated (136)","Aumenta o eixo groove/funk/loop dentro de techno rapido."
"hardgroove_techno","Mark Broom","United Kingdom","Mark Broom entra no lote techno v3 como referencia de hardgroove techno, usando ""Satellite"" para ampliar a leitura de pulso, timbre e contexto de pista.","Hardgroove Techno / Loop Techno","Anchor editorial para hardgroove techno; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","uk_loop_techno_anchor","https://www.discogs.com/search/?q=Mark%20Broom%20Satellite&type=all","Satellite (136)","Aumenta o eixo groove/funk/loop dentro de techno rapido."
"hardgroove_techno","DJ Shufflemaster","Japan","DJ Shufflemaster entra no lote techno v3 como referencia de hardgroove techno, usando ""EXP"" para ampliar a leitura de pulso, timbre e contexto de pista.","Hardgroove Techno / Tribal Techno","Anchor editorial para hardgroove techno; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","tresor_hardgroove_depth","https://www.discogs.com/search/?q=DJ%20Shufflemaster%20EXP&type=all","EXP (136)","Aumenta o eixo groove/funk/loop dentro de techno rapido."
"hardgroove_techno","The Advent","United Kingdom","The Advent entra no lote techno v3 como referencia de hardgroove techno, usando ""Sketches"" para ampliar a leitura de pulso, timbre e contexto de pista.","Hardgroove Techno / Driving Techno","Anchor editorial para hardgroove techno; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","driving_hardgroove_tool","https://www.discogs.com/search/?q=The%20Advent%20Sketches&type=all","Sketches (137)","Aumenta o eixo groove/funk/loop dentro de techno rapido."
"hardgroove_techno","Player","United Kingdom","Player entra no lote techno v3 como referencia de hardgroove techno, usando ""Player Eight"" para ampliar a leitura de pulso, timbre e contexto de pista.","Hardgroove Techno / Funky Techno","Anchor editorial para hardgroove techno; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","player_series_anchor","https://www.discogs.com/search/?q=Player%20Player%20Eight&type=all","Player Eight (137)","Aumenta o eixo groove/funk/loop dentro de techno rapido."
"hardgroove_techno","Samuel L Session","Sweden","Samuel L Session entra no lote techno v3 como referencia de hardgroove techno, usando ""Velvet"" para ampliar a leitura de pulso, timbre e contexto de pista.","Hardgroove Techno / Loop Techno","Anchor editorial para hardgroove techno; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","swedish_loop_anchor","https://www.discogs.com/search/?q=Samuel%20L%20Session%20Velvet&type=all","Velvet (136)","Aumenta o eixo groove/funk/loop dentro de techno rapido."
"broken_techno","Objekt","Germany","Objekt entra no lote techno v3 como referencia de broken techno, usando ""Theme From Q"" para ampliar a leitura de pulso, timbre e contexto de pista.","Broken Techno / Bass Techno","Anchor editorial para broken techno; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","broken_bass_techno_anchor","https://www.discogs.com/search/?q=Objekt%20Theme%20From%20Q&type=all","Theme From Q (130)","Adiciona techno quebrado, UK bass e syncopation sem confundir com breakbeat generico."
"broken_techno","Pangaea","United Kingdom","Pangaea entra no lote techno v3 como referencia de broken techno, usando ""Hex"" para ampliar a leitura de pulso, timbre e contexto de pista.","Broken Techno / UK Techno","Anchor editorial para broken techno; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","hessle_broken_anchor","https://www.discogs.com/search/?q=Pangaea%20Hex&type=all","Hex (130)","Adiciona techno quebrado, UK bass e syncopation sem confundir com breakbeat generico."
"broken_techno","Batu","United Kingdom","Batu entra no lote techno v3 como referencia de broken techno, usando ""Marius"" para ampliar a leitura de pulso, timbre e contexto de pista.","Broken Techno / UK Bass","Anchor editorial para broken techno; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","timedance_broken_bridge","https://www.discogs.com/search/?q=Batu%20Marius&type=all","Marius (130)","Adiciona techno quebrado, UK bass e syncopation sem confundir com breakbeat generico."
"broken_techno","Bruce","United Kingdom","Bruce entra no lote techno v3 como referencia de broken techno, usando ""Steals"" para ampliar a leitura de pulso, timbre e contexto de pista.","Broken Techno / UK Techno","Anchor editorial para broken techno; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","uk_syncopated_tool","https://www.discogs.com/search/?q=Bruce%20Steals&type=all","Steals (128)","Adiciona techno quebrado, UK bass e syncopation sem confundir com breakbeat generico."
"broken_techno","Laksa","United Kingdom","Laksa entra no lote techno v3 como referencia de broken techno, usando ""Contrasts"" para ampliar a leitura de pulso, timbre e contexto de pista.","Broken Techno / Bass Techno","Anchor editorial para broken techno; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","bass_techno_depth","https://www.discogs.com/search/?q=Laksa%20Contrasts&type=all","Contrasts (130)","Adiciona techno quebrado, UK bass e syncopation sem confundir com breakbeat generico."
"broken_techno","Skee Mask","Germany","Skee Mask entra no lote techno v3 como referencia de broken techno, usando ""Rev8617"" para ampliar a leitura de pulso, timbre e contexto de pista.","Broken Techno / IDM Techno","Anchor editorial para broken techno; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","ilian_tape_idm_bridge","https://www.discogs.com/search/?q=Skee%20Mask%20Rev8617&type=all","Rev8617 (132)","Adiciona techno quebrado, UK bass e syncopation sem confundir com breakbeat generico."
"dub_techno","Basic Channel","Germany","Basic Channel entra no lote techno v3 como referencia de dub techno, usando ""Phylyps Trak II"" para ampliar a leitura de pulso, timbre e contexto de pista.","Dub Techno / Minimal Techno","Anchor editorial para dub techno; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","dub_techno_origin_anchor","https://www.discogs.com/search/?q=Basic%20Channel%20Phylyps%20Trak%20II&type=all","Phylyps Trak II (127)","Aprofunda dub techno com anchors historicos e ambientais."
"dub_techno","Maurizio","Germany","Maurizio entra no lote techno v3 como referencia de dub techno, usando ""M4.5"" para ampliar a leitura de pulso, timbre e contexto de pista.","Dub Techno / Minimal Techno","Anchor editorial para dub techno; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","dub_minimal_origin","https://www.discogs.com/search/?q=Maurizio%20M4.5&type=all","M4.5 (127)","Aprofunda dub techno com anchors historicos e ambientais."
"dub_techno","Fluxion","Greece","Fluxion entra no lote techno v3 como referencia de dub techno, usando ""Prospect"" para ampliar a leitura de pulso, timbre e contexto de pista.","Dub Techno / Deep Techno","Anchor editorial para dub techno; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","chain_reaction_depth","https://www.discogs.com/search/?q=Fluxion%20Prospect&type=all","Prospect (126)","Aprofunda dub techno com anchors historicos e ambientais."
"dub_techno","Yagya","Iceland","Yagya entra no lote techno v3 como referencia de dub techno, usando ""Rigning One"" para ampliar a leitura de pulso, timbre e contexto de pista.","Dub Techno / Ambient Techno","Anchor editorial para dub techno; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","dub_ambient_depth","https://www.discogs.com/search/?q=Yagya%20Rigning%20One&type=all","Rigning One (120)","Aprofunda dub techno com anchors historicos e ambientais."
"hypnotic_techno","Donato Dozzy","Italy","Donato Dozzy entra no lote techno v3 como referencia de hypnotic techno, usando ""Cassandra"" para ampliar a leitura de pulso, timbre e contexto de pista.","Hypnotic Techno / Deep Techno","Anchor editorial para hypnotic techno; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","hypnotic_deep_anchor","https://www.discogs.com/search/?q=Donato%20Dozzy%20Cassandra&type=all","Cassandra (126)","Reforca techno mental, circular e de longa progressao."
"hypnotic_techno","Wata Igarashi","Japan","Wata Igarashi entra no lote techno v3 como referencia de hypnotic techno, usando ""Question and Answer"" para ampliar a leitura de pulso, timbre e contexto de pista.","Hypnotic Techno / Mental Techno","Anchor editorial para hypnotic techno; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","japanese_hypnotic_anchor","https://www.discogs.com/search/?q=Wata%20Igarashi%20Question%20and%20Answer&type=all","Question and Answer (128)","Reforca techno mental, circular e de longa progressao."
"hypnotic_techno","Rrose","United States","Rrose entra no lote techno v3 como referencia de hypnotic techno, usando ""Waterfall"" para ampliar a leitura de pulso, timbre e contexto de pista.","Hypnotic Techno / Experimental Techno","Anchor editorial para hypnotic techno; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","experimental_hypnotic_tool","https://www.discogs.com/search/?q=Rrose%20Waterfall&type=all","Waterfall (128)","Reforca techno mental, circular e de longa progressao."
"hypnotic_techno","Oscar Mulero","Spain","Oscar Mulero entra no lote techno v3 como referencia de hypnotic techno, usando ""Rotula"" para ampliar a leitura de pulso, timbre e contexto de pista.","Hypnotic Techno / Spanish Techno","Anchor editorial para hypnotic techno; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","spanish_hypnotic_anchor","https://www.discogs.com/search/?q=Oscar%20Mulero%20Rotula&type=all","Rotula (130)","Reforca techno mental, circular e de longa progressao."
"raw_techno","Blawan","United Kingdom","Blawan entra no lote techno v3 como referencia de raw techno, usando ""Why They Hide Their Bodies Under My Garage?"" para ampliar a leitura de pulso, timbre e contexto de pista.","Raw Techno / UK Techno","Anchor editorial para raw techno; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","raw_uk_anchor","https://www.discogs.com/search/?q=Blawan%20Why%20They%20Hide%20Their%20Bodies%20Under%20My%20Garage%3F&type=all","Why They Hide Their Bodies Under My Garage? (130)","Aumenta warehouse/raw sem depender apenas de hard techno."
"raw_techno","Randomer","United Kingdom","Randomer entra no lote techno v3 como referencia de raw techno, usando ""Bring"" para ampliar a leitura de pulso, timbre e contexto de pista.","Raw Techno / Warehouse Techno","Anchor editorial para raw techno; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","warehouse_raw_tool","https://www.discogs.com/search/?q=Randomer%20Bring&type=all","Bring (132)","Aumenta warehouse/raw sem depender apenas de hard techno."
"raw_techno","Dax J","United Kingdom","Dax J entra no lote techno v3 como referencia de raw techno, usando ""Escape The System"" para ampliar a leitura de pulso, timbre e contexto de pista.","Raw Techno / Hard Techno","Anchor editorial para raw techno; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","raw_hard_bridge","https://www.discogs.com/search/?q=Dax%20J%20Escape%20The%20System&type=all","Escape The System (138)","Aumenta warehouse/raw sem depender apenas de hard techno."
"raw_techno","Paula Temple","Germany","Paula Temple entra no lote techno v3 como referencia de raw techno, usando ""Gegen"" para ampliar a leitura de pulso, timbre e contexto de pista.","Raw Techno / Industrial Techno","Anchor editorial para raw techno; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","raw_industrial_bridge","https://www.discogs.com/search/?q=Paula%20Temple%20Gegen&type=all","Gegen (142)","Aumenta warehouse/raw sem depender apenas de hard techno."
"detroit_techno","Model 500","United States","Model 500 entra no lote techno v3 como referencia de detroit techno, usando ""No UFOs"" para ampliar a leitura de pulso, timbre e contexto de pista.","Detroit Techno / Electro Techno","Anchor editorial para detroit techno; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","detroit_origin_anchor","https://www.discogs.com/search/?q=Model%20500%20No%20UFOs&type=all","No UFOs (125)","Traz raiz futurista de Detroit para contextualizar o tronco techno."
"detroit_techno","Rhythim Is Rhythim","United States","Rhythim Is Rhythim entra no lote techno v3 como referencia de detroit techno, usando ""Strings of Life"" para ampliar a leitura de pulso, timbre e contexto de pista.","Detroit Techno / Classic Techno","Anchor editorial para detroit techno; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","detroit_classic_anchor","https://www.discogs.com/search/?q=Rhythim%20Is%20Rhythim%20Strings%20of%20Life&type=all","Strings of Life (122)","Traz raiz futurista de Detroit para contextualizar o tronco techno."
"detroit_techno","Underground Resistance","United States","Underground Resistance entra no lote techno v3 como referencia de detroit techno, usando ""Transition"" para ampliar a leitura de pulso, timbre e contexto de pista.","Detroit Techno / Underground Techno","Anchor editorial para detroit techno; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","ur_underground_anchor","https://www.discogs.com/search/?q=Underground%20Resistance%20Transition&type=all","Transition (132)","Traz raiz futurista de Detroit para contextualizar o tronco techno."
"detroit_techno","Octave One","United States","Octave One entra no lote techno v3 como referencia de detroit techno, usando ""Blackwater"" para ampliar a leitura de pulso, timbre e contexto de pista.","Detroit Techno / Soul Techno","Anchor editorial para detroit techno; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","detroit_soul_anchor","https://www.discogs.com/search/?q=Octave%20One%20Blackwater&type=all","Blackwater (128)","Traz raiz futurista de Detroit para contextualizar o tronco techno."
"ebm","Nitzer Ebb","United Kingdom","Nitzer Ebb entra no lote techno v3 como referencia de ebm, usando ""Join In The Chant"" para ampliar a leitura de pulso, timbre e contexto de pista.","EBM / Industrial Body Music","Anchor editorial para ebm; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","ebm_body_anchor","https://www.discogs.com/search/?q=Nitzer%20Ebb%20Join%20In%20The%20Chant&type=all","Join In The Chant (120)","Liga techno industrial ao corpo mecanico do EBM."
"ebm","DAF","Germany","DAF entra no lote techno v3 como referencia de ebm, usando ""Der Mussolini"" para ampliar a leitura de pulso, timbre e contexto de pista.","EBM / Neue Deutsche Welle","Anchor editorial para ebm; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","german_ebm_anchor","https://www.discogs.com/search/?q=DAF%20Der%20Mussolini&type=all","Der Mussolini (126)","Liga techno industrial ao corpo mecanico do EBM."
"ebm","Front 242","Belgium","Front 242 entra no lote techno v3 como referencia de ebm, usando ""Headhunter"" para ampliar a leitura de pulso, timbre e contexto de pista.","EBM / Industrial Body Music","Anchor editorial para ebm; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","belgian_ebm_anchor","https://www.discogs.com/search/?q=Front%20242%20Headhunter&type=all","Headhunter (124)","Liga techno industrial ao corpo mecanico do EBM."
"ebm","Terence Fixmer","France","Terence Fixmer entra no lote techno v3 como referencia de ebm, usando ""Aktion Mekanik Theme"" para ampliar a leitura de pulso, timbre e contexto de pista.","EBM Techno / Electro Techno","Anchor editorial para ebm; revisar links oficiais quando houver tempo, mas usar como rota de descoberta e contexto.","ebm_techno_bridge","https://www.discogs.com/search/?q=Terence%20Fixmer%20Aktion%20Mekanik%20Theme&type=all","Aktion Mekanik Theme (128)","Liga techno industrial ao corpo mecanico do EBM."
