"style","artist","song","label","bpm_exact","bpm_text","release_date","duration_sec","country","city","source_album","source_url","track_url","external_track_id","source_type","source_tags","artist_bio","artist_profile_hint","primary_social_url","social_discovery_links","label_links","status","confidence","source_note"
"psycore","OROBORO","Sulphure","Voodoo Hoodoo Records","202","202 BPM in title/source","2022-02-28","717","Germany","","PRIMA MATERIA","https://voodoo-hoodoo.bandcamp.com/album/prima-materia","https://voodoo-hoodoo.bandcamp.com/track/sulphure-202","bc:3386521244","bandcamp_jsonld","psycore;hitech;darkpsy;190bpm_202bpm;voodoo-hoodoo","OROBORO is a Germany-linked psycore and hi-tech project with long-form alchemical concept tracks and 190-202 BPM pressure.","Use OROBORO para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=OROBORO;https://soundcloud.com/search?q=OROBORO;https://www.youtube.com/results?search_query=OROBORO%20psycore;https://www.google.com/search?q=OROBORO%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","published","high","Bandcamp JSON-LD exposes OROBORO release date, psycore tags, durations, track ids, and 190-202 BPM titles."
"psycore","ACORN","Kej","Voodoo Hoodoo Records","197","197 BPM in title/source","2026-04-10","306","International","Montreal","PSYCHO FOR PALESTINE [2026]","https://voodoo-hoodoo.bandcamp.com/album/psycho-for-palestine-2026","https://voodoo-hoodoo.bandcamp.com/track/kej-197","bc:1645277685","bandcamp_jsonld","psycore;hitech;darkpsy;forest-psytrance;voodoo-hoodoo;2026;bpm_in_title","ACORN entra no nucleo psycore do Sonic Search com faixa rastreavel em PSYCHO FOR PALESTINE [2026], BPM declarado e contexto de label verificavel.","Use ACORN para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=ACORN;https://soundcloud.com/search?q=ACORN;https://www.youtube.com/results?search_query=ACORN%20psycore;https://www.google.com/search?q=ACORN%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","published","high","Bandcamp JSON-LD exposes 18 tracks, release date, psycore tags, durations, track ids, and BPM in each title."
"psycore","BIZZARE FREQUENCY","Unborn","Voodoo Hoodoo Records","150","150 BPM in title/source","2026-04-10","444","International","Montreal","PSYCHO FOR PALESTINE [2026]","https://voodoo-hoodoo.bandcamp.com/album/psycho-for-palestine-2026","https://voodoo-hoodoo.bandcamp.com/track/unborn-150","bc:2330122272","bandcamp_jsonld","psycore;hitech;darkpsy;forest-psytrance;voodoo-hoodoo;2026;bpm_in_title","BIZZARE FREQUENCY entra no nucleo psycore do Sonic Search com faixa rastreavel em PSYCHO FOR PALESTINE [2026], BPM declarado e contexto de label verificavel.","Use BIZZARE FREQUENCY para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=BIZZARE%20FREQUENCY;https://soundcloud.com/search?q=BIZZARE%20FREQUENCY;https://www.youtube.com/results?search_query=BIZZARE%20FREQUENCY%20psycore;https://www.google.com/search?q=BIZZARE%20FREQUENCY%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","published","high","Bandcamp JSON-LD exposes 18 tracks, release date, psycore tags, durations, track ids, and BPM in each title."
"psycore","CALI'BALAM","Unity","Voodoo Hoodoo Records","184","184 BPM in title/source","2026-04-10","374","International","Montreal","PSYCHO FOR PALESTINE [2026]","https://voodoo-hoodoo.bandcamp.com/album/psycho-for-palestine-2026","https://voodoo-hoodoo.bandcamp.com/track/unity-184","bc:3639339711","bandcamp_jsonld","psycore;hitech;darkpsy;forest-psytrance;voodoo-hoodoo;2026;bpm_in_title","CALI'BALAM entra no nucleo psycore do Sonic Search com faixa rastreavel em PSYCHO FOR PALESTINE [2026], BPM declarado e contexto de label verificavel.","Use CALI'BALAM para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=CALI'BALAM;https://soundcloud.com/search?q=CALI'BALAM;https://www.youtube.com/results?search_query=CALI'BALAM%20psycore;https://www.google.com/search?q=CALI'BALAM%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","published","high","Bandcamp JSON-LD exposes 18 tracks, release date, psycore tags, durations, track ids, and BPM in each title."
"psycore","CROOKED MIND","The Game is Rigged","Voodoo Hoodoo Records","162","162 BPM in title/source","2026-04-10","378","International","Montreal","PSYCHO FOR PALESTINE [2026]","https://voodoo-hoodoo.bandcamp.com/album/psycho-for-palestine-2026","https://voodoo-hoodoo.bandcamp.com/track/the-game-is-rigged-162","bc:1785054671","bandcamp_jsonld","psycore;hitech;darkpsy;forest-psytrance;voodoo-hoodoo;2026;bpm_in_title","CROOKED MIND entra no nucleo psycore do Sonic Search com faixa rastreavel em PSYCHO FOR PALESTINE [2026], BPM declarado e contexto de label verificavel.","Use CROOKED MIND para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=CROOKED%20MIND;https://soundcloud.com/search?q=CROOKED%20MIND;https://www.youtube.com/results?search_query=CROOKED%20MIND%20psycore;https://www.google.com/search?q=CROOKED%20MIND%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","published","high","Bandcamp JSON-LD exposes 18 tracks, release date, psycore tags, durations, track ids, and BPM in each title."
"psycore","DEADHEAD & NYKRONDS","We Don't PLay","Voodoo Hoodoo Records","200","200 BPM in title/source","2026-04-10","390","International","Montreal","PSYCHO FOR PALESTINE [2026]","https://voodoo-hoodoo.bandcamp.com/album/psycho-for-palestine-2026","https://voodoo-hoodoo.bandcamp.com/track/we-dont-play-200","bc:2808084329","bandcamp_jsonld","psycore;hitech;darkpsy;forest-psytrance;voodoo-hoodoo;2026;bpm_in_title","DEADHEAD & NYKRONDS entra no nucleo psycore do Sonic Search com faixa rastreavel em PSYCHO FOR PALESTINE [2026], BPM declarado e contexto de label verificavel.","Use DEADHEAD & NYKRONDS para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=DEADHEAD%20%26%20NYKRONDS;https://soundcloud.com/search?q=DEADHEAD%20%26%20NYKRONDS;https://www.youtube.com/results?search_query=DEADHEAD%20%26%20NYKRONDS%20psycore;https://www.google.com/search?q=DEADHEAD%20%26%20NYKRONDS%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","published","high","Bandcamp JSON-LD exposes 18 tracks, release date, psycore tags, durations, track ids, and BPM in each title."
"psycore","FRAKMENTO","El Nino Del Ta","Voodoo Hoodoo Records","155","155 BPM in title/source","2026-04-10","367","International","Montreal","PSYCHO FOR PALESTINE [2026]","https://voodoo-hoodoo.bandcamp.com/album/psycho-for-palestine-2026","https://voodoo-hoodoo.bandcamp.com/track/el-nin-o-del-ta-155","bc:495500677","bandcamp_jsonld","psycore;hitech;darkpsy;forest-psytrance;voodoo-hoodoo;2026;bpm_in_title","FRAKMENTO entra no nucleo psycore do Sonic Search com faixa rastreavel em PSYCHO FOR PALESTINE [2026], BPM declarado e contexto de label verificavel.","Use FRAKMENTO para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=FRAKMENTO;https://soundcloud.com/search?q=FRAKMENTO;https://www.youtube.com/results?search_query=FRAKMENTO%20psycore;https://www.google.com/search?q=FRAKMENTO%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","published","high","Bandcamp JSON-LD exposes 18 tracks, release date, psycore tags, durations, track ids, and BPM in each title."
"psycore","JAATSKA","Genesis","Voodoo Hoodoo Records","255","255 BPM in title/source","2026-04-10","367","International","Montreal","PSYCHO FOR PALESTINE [2026]","https://voodoo-hoodoo.bandcamp.com/album/psycho-for-palestine-2026","https://voodoo-hoodoo.bandcamp.com/track/genesis-255","bc:3589407140","bandcamp_jsonld","psycore;hitech;darkpsy;forest-psytrance;voodoo-hoodoo;2026;bpm_in_title","JAATSKA entra no nucleo psycore do Sonic Search com faixa rastreavel em PSYCHO FOR PALESTINE [2026], BPM declarado e contexto de label verificavel.","Use JAATSKA para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=JAATSKA;https://soundcloud.com/search?q=JAATSKA;https://www.youtube.com/results?search_query=JAATSKA%20psycore;https://www.google.com/search?q=JAATSKA%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","published","high","Bandcamp JSON-LD exposes 18 tracks, release date, psycore tags, durations, track ids, and BPM in each title."
"psycore","KOSMIC MANTRA","Soul Eater","Voodoo Hoodoo Records","190","190 BPM in title/source","2026-04-10","562","International","Montreal","PSYCHO FOR PALESTINE [2026]","https://voodoo-hoodoo.bandcamp.com/album/psycho-for-palestine-2026","https://voodoo-hoodoo.bandcamp.com/track/soul-eater-190","bc:918205581","bandcamp_jsonld","psycore;hitech;darkpsy;forest-psytrance;voodoo-hoodoo;2026;bpm_in_title","KOSMIC MANTRA entra no nucleo psycore do Sonic Search com faixa rastreavel em PSYCHO FOR PALESTINE [2026], BPM declarado e contexto de label verificavel.","Use KOSMIC MANTRA para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=KOSMIC%20MANTRA;https://soundcloud.com/search?q=KOSMIC%20MANTRA;https://www.youtube.com/results?search_query=KOSMIC%20MANTRA%20psycore;https://www.google.com/search?q=KOSMIC%20MANTRA%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","published","high","Bandcamp JSON-LD exposes 18 tracks, release date, psycore tags, durations, track ids, and BPM in each title."
"psycore","LUNATICAL NECTAR","Wild World Theory","Voodoo Hoodoo Records","182","182 BPM in title/source","2026-04-10","471","International","Montreal","PSYCHO FOR PALESTINE [2026]","https://voodoo-hoodoo.bandcamp.com/album/psycho-for-palestine-2026","https://voodoo-hoodoo.bandcamp.com/track/wild-world-theory-182","bc:2168386495","bandcamp_jsonld","psycore;hitech;darkpsy;forest-psytrance;voodoo-hoodoo;2026;bpm_in_title","LUNATICAL NECTAR entra no nucleo psycore do Sonic Search com faixa rastreavel em PSYCHO FOR PALESTINE [2026], BPM declarado e contexto de label verificavel.","Use LUNATICAL NECTAR para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=LUNATICAL%20NECTAR;https://soundcloud.com/search?q=LUNATICAL%20NECTAR;https://www.youtube.com/results?search_query=LUNATICAL%20NECTAR%20psycore;https://www.google.com/search?q=LUNATICAL%20NECTAR%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","published","high","Bandcamp JSON-LD exposes 18 tracks, release date, psycore tags, durations, track ids, and BPM in each title."
"psycore","MIDNITE CLIMAX","Against All Evil","Voodoo Hoodoo Records","195","195 BPM in title/source","2026-04-10","399","International","Montreal","PSYCHO FOR PALESTINE [2026]","https://voodoo-hoodoo.bandcamp.com/album/psycho-for-palestine-2026","https://voodoo-hoodoo.bandcamp.com/track/against-all-evil-195","bc:1181974861","bandcamp_jsonld","psycore;hitech;darkpsy;forest-psytrance;voodoo-hoodoo;2026;bpm_in_title","MIDNITE CLIMAX entra no nucleo psycore do Sonic Search com faixa rastreavel em PSYCHO FOR PALESTINE [2026], BPM declarado e contexto de label verificavel.","Use MIDNITE CLIMAX para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=MIDNITE%20CLIMAX;https://soundcloud.com/search?q=MIDNITE%20CLIMAX;https://www.youtube.com/results?search_query=MIDNITE%20CLIMAX%20psycore;https://www.google.com/search?q=MIDNITE%20CLIMAX%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","published","high","Bandcamp JSON-LD exposes 18 tracks, release date, psycore tags, durations, track ids, and BPM in each title."
"psycore","NEURAL","Viva Palestina Libre","Voodoo Hoodoo Records","173","173 BPM in title/source","2026-04-10","480","International","Montreal","PSYCHO FOR PALESTINE [2026]","https://voodoo-hoodoo.bandcamp.com/album/psycho-for-palestine-2026","https://voodoo-hoodoo.bandcamp.com/track/viva-palestina-libre-173","bc:1578519247","bandcamp_jsonld","psycore;hitech;darkpsy;forest-psytrance;voodoo-hoodoo;2026;bpm_in_title","NEURAL entra no nucleo psycore do Sonic Search com faixa rastreavel em PSYCHO FOR PALESTINE [2026], BPM declarado e contexto de label verificavel.","Use NEURAL para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=NEURAL;https://soundcloud.com/search?q=NEURAL;https://www.youtube.com/results?search_query=NEURAL%20psycore;https://www.google.com/search?q=NEURAL%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","published","high","Bandcamp JSON-LD exposes 18 tracks, release date, psycore tags, durations, track ids, and BPM in each title."
"psycore","PROTOTYPE IX","The Last Second Before The Trigger","Voodoo Hoodoo Records","200","200 BPM in title/source","2026-04-10","509","International","Montreal","PSYCHO FOR PALESTINE [2026]","https://voodoo-hoodoo.bandcamp.com/album/psycho-for-palestine-2026","https://voodoo-hoodoo.bandcamp.com/track/the-last-second-before-the-trigger-200","bc:3504781232","bandcamp_jsonld","psycore;hitech;darkpsy;forest-psytrance;voodoo-hoodoo;2026;bpm_in_title","PROTOTYPE IX entra no nucleo psycore do Sonic Search com faixa rastreavel em PSYCHO FOR PALESTINE [2026], BPM declarado e contexto de label verificavel.","Use PROTOTYPE IX para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=PROTOTYPE%20IX;https://soundcloud.com/search?q=PROTOTYPE%20IX;https://www.youtube.com/results?search_query=PROTOTYPE%20IX%20psycore;https://www.google.com/search?q=PROTOTYPE%20IX%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","published","high","Bandcamp JSON-LD exposes 18 tracks, release date, psycore tags, durations, track ids, and BPM in each title."
"psycore","PZIKONAUTA","Meditacion Activa","Voodoo Hoodoo Records","154","154 BPM in title/source","2026-04-10","608","International","Montreal","PSYCHO FOR PALESTINE [2026]","https://voodoo-hoodoo.bandcamp.com/album/psycho-for-palestine-2026","https://voodoo-hoodoo.bandcamp.com/track/meditacion-activa-154","bc:2748692875","bandcamp_jsonld","psycore;hitech;darkpsy;forest-psytrance;voodoo-hoodoo;2026;bpm_in_title","PZIKONAUTA entra no nucleo psycore do Sonic Search com faixa rastreavel em PSYCHO FOR PALESTINE [2026], BPM declarado e contexto de label verificavel.","Use PZIKONAUTA para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=PZIKONAUTA;https://soundcloud.com/search?q=PZIKONAUTA;https://www.youtube.com/results?search_query=PZIKONAUTA%20psycore;https://www.google.com/search?q=PZIKONAUTA%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","published","high","Bandcamp JSON-LD exposes 18 tracks, release date, psycore tags, durations, track ids, and BPM in each title."
"psycore","ROOTS","Branches","Voodoo Hoodoo Records","148","148 BPM in title/source","2026-04-10","442","International","Montreal","PSYCHO FOR PALESTINE [2026]","https://voodoo-hoodoo.bandcamp.com/album/psycho-for-palestine-2026","https://voodoo-hoodoo.bandcamp.com/track/branches-148","bc:3725238773","bandcamp_jsonld","psycore;hitech;darkpsy;forest-psytrance;voodoo-hoodoo;2026;bpm_in_title","ROOTS entra no nucleo psycore do Sonic Search com faixa rastreavel em PSYCHO FOR PALESTINE [2026], BPM declarado e contexto de label verificavel.","Use ROOTS para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=ROOTS;https://soundcloud.com/search?q=ROOTS;https://www.youtube.com/results?search_query=ROOTS%20psycore;https://www.google.com/search?q=ROOTS%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","published","high","Bandcamp JSON-LD exposes 18 tracks, release date, psycore tags, durations, track ids, and BPM in each title."
"psycore","SOLARKAE","Lil'atfal","Voodoo Hoodoo Records","188","188 BPM in title/source","2026-04-10","445","International","Montreal","PSYCHO FOR PALESTINE [2026]","https://voodoo-hoodoo.bandcamp.com/album/psycho-for-palestine-2026","https://voodoo-hoodoo.bandcamp.com/track/lilatfal-188","bc:325323599","bandcamp_jsonld","psycore;hitech;darkpsy;forest-psytrance;voodoo-hoodoo;2026;bpm_in_title","SOLARKAE entra no nucleo psycore do Sonic Search com faixa rastreavel em PSYCHO FOR PALESTINE [2026], BPM declarado e contexto de label verificavel.","Use SOLARKAE para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=SOLARKAE;https://soundcloud.com/search?q=SOLARKAE;https://www.youtube.com/results?search_query=SOLARKAE%20psycore;https://www.google.com/search?q=SOLARKAE%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","published","high","Bandcamp JSON-LD exposes 18 tracks, release date, psycore tags, durations, track ids, and BPM in each title."
"psycore","V1RUS","Enough","Voodoo Hoodoo Records","180","180 BPM in title/source","2026-04-10","340","International","Montreal","PSYCHO FOR PALESTINE [2026]","https://voodoo-hoodoo.bandcamp.com/album/psycho-for-palestine-2026","https://voodoo-hoodoo.bandcamp.com/track/enough-180","bc:1092007504","bandcamp_jsonld","psycore;hitech;darkpsy;forest-psytrance;voodoo-hoodoo;2026;bpm_in_title","V1RUS entra no nucleo psycore do Sonic Search com faixa rastreavel em PSYCHO FOR PALESTINE [2026], BPM declarado e contexto de label verificavel.","Use V1RUS para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=V1RUS;https://soundcloud.com/search?q=V1RUS;https://www.youtube.com/results?search_query=V1RUS%20psycore;https://www.google.com/search?q=V1RUS%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","published","high","Bandcamp JSON-LD exposes 18 tracks, release date, psycore tags, durations, track ids, and BPM in each title."
"psycore","XION","Machine Minds","Voodoo Hoodoo Records","157","157 BPM in title/source","2026-04-10","494","International","Montreal","PSYCHO FOR PALESTINE [2026]","https://voodoo-hoodoo.bandcamp.com/album/psycho-for-palestine-2026","https://voodoo-hoodoo.bandcamp.com/track/machine-minds-157","bc:835399086","bandcamp_jsonld","psycore;hitech;darkpsy;forest-psytrance;voodoo-hoodoo;2026;bpm_in_title","XION entra no nucleo psycore do Sonic Search com faixa rastreavel em PSYCHO FOR PALESTINE [2026], BPM declarado e contexto de label verificavel.","Use XION para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=XION;https://soundcloud.com/search?q=XION;https://www.youtube.com/results?search_query=XION%20psycore;https://www.google.com/search?q=XION%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","published","high","Bandcamp JSON-LD exposes 18 tracks, release date, psycore tags, durations, track ids, and BPM in each title."
"psycore","XOCHIPILLI","Detachment","Voodoo Hoodoo Records","160","160 BPM in title/source","2026-04-10","487","International","Montreal","PSYCHO FOR PALESTINE [2026]","https://voodoo-hoodoo.bandcamp.com/album/psycho-for-palestine-2026","https://voodoo-hoodoo.bandcamp.com/track/detachment-160","bc:1533192328","bandcamp_jsonld","psycore;hitech;darkpsy;forest-psytrance;voodoo-hoodoo;2026;bpm_in_title","XOCHIPILLI entra no nucleo psycore do Sonic Search com faixa rastreavel em PSYCHO FOR PALESTINE [2026], BPM declarado e contexto de label verificavel.","Use XOCHIPILLI para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=XOCHIPILLI;https://soundcloud.com/search?q=XOCHIPILLI;https://www.youtube.com/results?search_query=XOCHIPILLI%20psycore;https://www.google.com/search?q=XOCHIPILLI%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","published","high","Bandcamp JSON-LD exposes 18 tracks, release date, psycore tags, durations, track ids, and BPM in each title."
"psycore","Init Preset","Boombay","Black Out Records","172","172 BPM in title/source","2019-04-11","547","Germany","","System Error","https://blackoutrec.bandcamp.com/album/system-error","https://blackoutrec.bandcamp.com/track/boombay-172-bpm","bc:282369270","bandcamp_jsonld","hitech;hitech-psytrance;psytrance;psycore_adjacent;bpm_in_title;black-out-records","Init Preset is a fast hi-tech psytrance anchor for psycore-adjacent recommendations, especially when the user wants precise BPM escalation from 162 to 180.","Use Init Preset para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","https://www.instagram.com/blackout.records/","https://bandcamp.com/search?q=Init%20Preset;https://soundcloud.com/search?q=Init%20Preset;https://www.youtube.com/results?search_query=Init%20Preset%20psycore;https://www.google.com/search?q=Init%20Preset%20official%20instagram%20soundcloud%20bandcamp","https://blackoutrec.bandcamp.com;https://www.facebook.com/blackoutofficial/;https://www.instagram.com/blackout.records/;https://soundcloud.com/black-out-records","published","medium_high","Bandcamp JSON-LD exposes Black Out social links, track ids, durations, and 162-180 BPM titles. Marked psycore-adjacent because source tags are hitech rather than explicit psycore."
"psycore","Init Preset","Disorders","Black Out Records","178","178 BPM in title/source","2019-04-11","420","Germany","","System Error","https://blackoutrec.bandcamp.com/album/system-error","https://blackoutrec.bandcamp.com/track/disorders-178-bpm","bc:2391124331","bandcamp_jsonld","hitech;hitech-psytrance;psytrance;psycore_adjacent;bpm_in_title;black-out-records","Init Preset is a fast hi-tech psytrance anchor for psycore-adjacent recommendations, especially when the user wants precise BPM escalation from 162 to 180.","Use Init Preset para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","https://www.instagram.com/blackout.records/","https://bandcamp.com/search?q=Init%20Preset;https://soundcloud.com/search?q=Init%20Preset;https://www.youtube.com/results?search_query=Init%20Preset%20psycore;https://www.google.com/search?q=Init%20Preset%20official%20instagram%20soundcloud%20bandcamp","https://blackoutrec.bandcamp.com;https://www.facebook.com/blackoutofficial/;https://www.instagram.com/blackout.records/;https://soundcloud.com/black-out-records","published","medium_high","Bandcamp JSON-LD exposes Black Out social links, track ids, durations, and 162-180 BPM titles. Marked psycore-adjacent because source tags are hitech rather than explicit psycore."
"psycore","Init Preset","Faster Master!","Black Out Records","180","180 BPM in title/source","2019-04-11","394","Germany","","System Error","https://blackoutrec.bandcamp.com/album/system-error","https://blackoutrec.bandcamp.com/track/faster-master-180-bpm","bc:1375908199","bandcamp_jsonld","hitech;hitech-psytrance;psytrance;psycore_adjacent;bpm_in_title;black-out-records","Init Preset is a fast hi-tech psytrance anchor for psycore-adjacent recommendations, especially when the user wants precise BPM escalation from 162 to 180.","Use Init Preset para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","https://www.instagram.com/blackout.records/","https://bandcamp.com/search?q=Init%20Preset;https://soundcloud.com/search?q=Init%20Preset;https://www.youtube.com/results?search_query=Init%20Preset%20psycore;https://www.google.com/search?q=Init%20Preset%20official%20instagram%20soundcloud%20bandcamp","https://blackoutrec.bandcamp.com;https://www.facebook.com/blackoutofficial/;https://www.instagram.com/blackout.records/;https://soundcloud.com/black-out-records","published","medium_high","Bandcamp JSON-LD exposes Black Out social links, track ids, durations, and 162-180 BPM titles. Marked psycore-adjacent because source tags are hitech rather than explicit psycore."
"psycore","Init Preset","Nevermind","Black Out Records","175","175 BPM in title/source","2019-04-11","465","Germany","","System Error","https://blackoutrec.bandcamp.com/album/system-error","https://blackoutrec.bandcamp.com/track/nevermind-175-bpm","bc:2256528798","bandcamp_jsonld","hitech;hitech-psytrance;psytrance;psycore_adjacent;bpm_in_title;black-out-records","Init Preset is a fast hi-tech psytrance anchor for psycore-adjacent recommendations, especially when the user wants precise BPM escalation from 162 to 180.","Use Init Preset para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","https://www.instagram.com/blackout.records/","https://bandcamp.com/search?q=Init%20Preset;https://soundcloud.com/search?q=Init%20Preset;https://www.youtube.com/results?search_query=Init%20Preset%20psycore;https://www.google.com/search?q=Init%20Preset%20official%20instagram%20soundcloud%20bandcamp","https://blackoutrec.bandcamp.com;https://www.facebook.com/blackoutofficial/;https://www.instagram.com/blackout.records/;https://soundcloud.com/black-out-records","published","medium_high","Bandcamp JSON-LD exposes Black Out social links, track ids, durations, and 162-180 BPM titles. Marked psycore-adjacent because source tags are hitech rather than explicit psycore."
"psycore","Init Preset","System Error","Black Out Records","170","170 BPM in title/source","2019-04-11","491","Germany","","System Error","https://blackoutrec.bandcamp.com/album/system-error","https://blackoutrec.bandcamp.com/track/system-error-170-bpm","bc:3220079860","bandcamp_jsonld","hitech;hitech-psytrance;psytrance;psycore_adjacent;bpm_in_title;black-out-records","Init Preset is a fast hi-tech psytrance anchor for psycore-adjacent recommendations, especially when the user wants precise BPM escalation from 162 to 180.","Use Init Preset para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","https://www.instagram.com/blackout.records/","https://bandcamp.com/search?q=Init%20Preset;https://soundcloud.com/search?q=Init%20Preset;https://www.youtube.com/results?search_query=Init%20Preset%20psycore;https://www.google.com/search?q=Init%20Preset%20official%20instagram%20soundcloud%20bandcamp","https://blackoutrec.bandcamp.com;https://www.facebook.com/blackoutofficial/;https://www.instagram.com/blackout.records/;https://soundcloud.com/black-out-records","published","medium_high","Bandcamp JSON-LD exposes Black Out social links, track ids, durations, and 162-180 BPM titles. Marked psycore-adjacent because source tags are hitech rather than explicit psycore."
