"style","artist","song","label","bpm_exact","preview_url","release_date","duration_sec","country","city","artist_bio","artist_genre","artist_profile_hint","source","source_url","track_url","deezer_track_id","deezer_track_url","cover_art_url","youtube_track_url","soundcloud_track_url","bandcamp_track_url","bandcamp_track_id","source_tags","album_keywords","energy_band","catalog_role","confidence","source_note","social_discovery_links","label_links"
"peak_time_techno","Adam Beyer","Close Your Eyes","Close Your Eyes","","https://cdnt-preview.dzcdn.net/api/1/1/9/e/9/0/9e9d3969d1d1695ac60092f640e30c6a.mp3?hdnea=exp=1782111984~acl=/api/1/1/9/e/9/0/9e9d3969d1d1695ac60092f640e30c6a.mp3*~data=user_id=0,application_id=42~hmac=8d9035da989af09bf703ee1ffa4d7b1c517974c4fb5f598c770708a86feb8a37","","213","Sweden","Stockholm","Adam Beyer entra no recorte de festivais 2026/2027 por line-up confirmado em Ultra Europe 2026, Groove Cruise Miami 2027.","Peak-time techno / Drumcode","Recomendar Adam Beyer em peak_time_techno; evento futuro: Ultra Europe 2026 (2026-07-10, Split, HR); Groove Cruise Miami 2027 (2027-01-22, Miami, US).","festival_2026_2027_recommendations_20260622","https://ultraeurope.com/lineup/","https://www.deezer.com/track/3711277132","3711277132","https://www.deezer.com/track/3711277132","https://cdn-images.dzcdn.net/images/cover/65dceb9c1ef632a5810af8b0aa0dd5a6/500x500-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Adam%20Beyer%20Close%20Your%20Eyes","","","","festival_2026_2027;peak_time_techno;ultra_europe_2026;groove_cruise_2027;ultra_europe_2026;groove_cruise_miami_2027","Ultra Europe 2026;Groove Cruise Miami 2027;Peak-time techno / Drumcode","festival_future_anchor","future_festival_recommendation;producer_with_verified_tracks","high","Artista anunciado em Ultra Europe 2026 (2026-07-10, Split, HR); Groove Cruise Miami 2027 (2027-01-22, Miami, US); faixa escolhida via Deezer com artista exato e preview tocavel.","https://ultraeurope.com/lineup/;https://www.groovecruise.com/lineup2027",""
"hard_techno","Nico Moreno","You Make Me Horny","You Make Me Horny","","https://cdnt-preview.dzcdn.net/api/1/1/e/8/f/0/e8fb0ac9a5759aec53b41889a89636e9.mp3?hdnea=exp=1782111984~acl=/api/1/1/e/8/f/0/e8fb0ac9a5759aec53b41889a89636e9.mp3*~data=user_id=0,application_id=42~hmac=79ae53314171e56d61cc084bd59ccb5d9abe518e72cc42bfd3dff0447381541c","","294","France","Caen","Nico Moreno entra no recorte de festivais 2026/2027 por line-up confirmado em Tomorrowland Belgium 2026, Ultra Europe 2026.","Hard techno","Recomendar Nico Moreno em hard_techno; evento futuro: Tomorrowland Belgium 2026 (2026-07-17, Boom, BE); Ultra Europe 2026 (2026-07-10, Split, HR).","festival_2026_2027_recommendations_20260622","https://belgium.tomorrowland.com/en/line-up/","https://www.deezer.com/track/2641751742","2641751742","https://www.deezer.com/track/2641751742","https://cdn-images.dzcdn.net/images/cover/abaa7c9b7f9b9b0bfde1176256b52ac0/500x500-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Nico%20Moreno%20You%20Make%20Me%20Horny","","","","festival_2026_2027;hard_techno;tomorrowland_belgium_2026;ultra_europe_2026;tomorrowland_belgium_2026;ultra_europe_2026","Tomorrowland Belgium 2026;Ultra Europe 2026;Hard techno","festival_future_anchor","future_festival_recommendation;producer_with_verified_tracks","high","Artista anunciado em Tomorrowland Belgium 2026 (2026-07-17, Boom, BE); Ultra Europe 2026 (2026-07-10, Split, HR); faixa escolhida via Deezer com artista exato e preview tocavel.","https://belgium.tomorrowland.com/en/line-up/;https://ultraeurope.com/lineup/",""
"riddim","Subtronics","Itchy Scratchy","Itchy Scratchy","","https://cdnt-preview.dzcdn.net/api/1/1/e/e/3/0/ee37f36df0455f9ff55f0539121efa35.mp3?hdnea=exp=1782111985~acl=/api/1/1/e/e/3/0/ee37f36df0455f9ff55f0539121efa35.mp3*~data=user_id=0,application_id=42~hmac=ba084e4c3db44d1fd82a1b3324aa4eb1b1a256c34454d5f3e6231707fa6da12b","","192","United States","Philadelphia","Subtronics entra no recorte de festivais 2026/2027 por line-up confirmado em Ultra Europe 2026.","Riddim / dubstep","Recomendar Subtronics em riddim; evento futuro: Ultra Europe 2026 (2026-07-10, Split, HR).","festival_2026_2027_recommendations_20260622","https://ultraeurope.com/lineup/","https://www.deezer.com/track/3478198881","3478198881","https://www.deezer.com/track/3478198881","https://cdn-images.dzcdn.net/images/cover/fe4bf8b3fe1c8f1a4fb3fb05d624dd74/500x500-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Subtronics%20Itchy%20Scratchy","","","","festival_2026_2027;riddim;ultra_europe_2026;ultra_europe_2026","Ultra Europe 2026;Riddim / dubstep","festival_future_anchor","future_festival_recommendation;producer_with_verified_tracks","high","Artista anunciado em Ultra Europe 2026 (2026-07-10, Split, HR); faixa escolhida via Deezer com artista exato e preview tocavel.","https://ultraeurope.com/lineup/",""
"detroit_techno","Jeff Mills","The Bells","Purpose Maker Compilation","","https://cdnt-preview.dzcdn.net/api/1/1/9/9/1/0/991311977c62ca5e9ff8b56124a6b62a.mp3?hdnea=exp=1782111985~acl=/api/1/1/9/9/1/0/991311977c62ca5e9ff8b56124a6b62a.mp3*~data=user_id=0,application_id=42~hmac=bfc6870110e121677d4f8b5d890f6598655ec4759cb362a68ace71a3d1b44ed9","","289","United States","Detroit","Jeff Mills entra no recorte de festivais 2026/2027 por line-up confirmado em Dekmantel Festival 2026.","Detroit techno","Recomendar Jeff Mills em detroit_techno; evento futuro: Dekmantel Festival 2026 (2026-07-29, Amsterdam, NL).","festival_2026_2027_recommendations_20260622","https://dekmantelfestival.com/program","https://www.deezer.com/track/623893232","623893232","https://www.deezer.com/track/623893232","https://cdn-images.dzcdn.net/images/cover/ce9cc8b44ec87346b489f81a93df1f5e/500x500-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Jeff%20Mills%20The%20Bells","","","","festival_2026_2027;detroit_techno;dekmantel_2026;dekmantel_festival_2026","Dekmantel Festival 2026;Detroit techno","festival_future_anchor","future_festival_recommendation;producer_with_verified_tracks","high","Artista anunciado em Dekmantel Festival 2026 (2026-07-29, Amsterdam, NL); faixa escolhida via Deezer com artista exato e preview tocavel.","https://dekmantelfestival.com/program",""
"detroit_techno","Juan Atkins","The Mission","Fast Forward","","https://cdnt-preview.dzcdn.net/api/1/1/d/7/c/0/d7c78c76c9d839cdc801e42879987d67.mp3?hdnea=exp=1782111986~acl=/api/1/1/d/7/c/0/d7c78c76c9d839cdc801e42879987d67.mp3*~data=user_id=0,application_id=42~hmac=31ad7c5899fdc4e267f2cc8791ba13a01fe0edf11265aaeb31a9407a94f8f000","","394","United States","Detroit","Juan Atkins entra no recorte de festivais 2026/2027 por line-up confirmado em Dekmantel Festival 2026.","Detroit techno","Recomendar Juan Atkins em detroit_techno; evento futuro: Dekmantel Festival 2026 (2026-07-29, Amsterdam, NL).","festival_2026_2027_recommendations_20260622","https://dekmantelfestival.com/program","https://www.deezer.com/track/3515583","3515583","https://www.deezer.com/track/3515583","https://cdn-images.dzcdn.net/images/cover/b4d50c794223a1a74aae5c63866a15e3/500x500-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Juan%20Atkins%20The%20Mission","","","","festival_2026_2027;detroit_techno;dekmantel_2026;dekmantel_festival_2026","Dekmantel Festival 2026;Detroit techno","festival_future_anchor","future_festival_recommendation;producer_with_verified_tracks","high","Artista anunciado em Dekmantel Festival 2026 (2026-07-29, Amsterdam, NL); faixa escolhida via Deezer com artista exato e preview tocavel.","https://dekmantelfestival.com/program",""
"hypnotic_techno","DVS1","Black Russian","Klockworks 13","","https://cdnt-preview.dzcdn.net/api/1/1/3/9/1/0/39158057f66c618be624120ac3d7c44b.mp3?hdnea=exp=1782111987~acl=/api/1/1/3/9/1/0/39158057f66c618be624120ac3d7c44b.mp3*~data=user_id=0,application_id=42~hmac=d33a7c1b59f2832471e5ab1e5f574ad7540df8e4b90f063b77a3aa55f9364c6a","","391","United States","Minneapolis","DVS1 entra no recorte de festivais 2026/2027 por line-up confirmado em Dekmantel Festival 2026.","Hypnotic techno","Recomendar DVS1 em hypnotic_techno; evento futuro: Dekmantel Festival 2026 (2026-07-29, Amsterdam, NL).","festival_2026_2027_recommendations_20260622","https://dekmantelfestival.com/program","https://www.deezer.com/track/616675902","616675902","https://www.deezer.com/track/616675902","https://cdn-images.dzcdn.net/images/cover/7156ae7ed5cb7a798661977c2072745a/500x500-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=DVS1%20Black%20Russian","","","","festival_2026_2027;hypnotic_techno;dekmantel_2026;dekmantel_festival_2026","Dekmantel Festival 2026;Hypnotic techno","festival_future_anchor","future_festival_recommendation;producer_with_verified_tracks","high","Artista anunciado em Dekmantel Festival 2026 (2026-07-29, Amsterdam, NL); faixa escolhida via Deezer com artista exato e preview tocavel.","https://dekmantelfestival.com/program",""
"electro","Helena Hauff","Btdr1123","A Tape","","https://cdnt-preview.dzcdn.net/api/1/1/a/e/7/0/ae78ac6346a42bf28b37f26a5af7a804.mp3?hdnea=exp=1782111987~acl=/api/1/1/a/e/7/0/ae78ac6346a42bf28b37f26a5af7a804.mp3*~data=user_id=0,application_id=42~hmac=dfc562a8bf67a71421bec8c4acf8262402c3a8c0ef15b39711baa9320bd63886","","377","Germany","Hamburg","Helena Hauff entra no recorte de festivais 2026/2027 por line-up confirmado em Dekmantel Festival 2026.","Electro / acid / techno","Recomendar Helena Hauff em electro; evento futuro: Dekmantel Festival 2026 (2026-07-29, Amsterdam, NL).","festival_2026_2027_recommendations_20260622","https://dekmantelfestival.com/program","https://www.deezer.com/track/346470201","346470201","https://www.deezer.com/track/346470201","https://cdn-images.dzcdn.net/images/cover/6b695e62e1c55387b310ae7f4cdaea1b/500x500-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Helena%20Hauff%20Btdr1123","","","","festival_2026_2027;electro;dekmantel_2026;dekmantel_festival_2026","Dekmantel Festival 2026;Electro / acid / techno","festival_future_anchor","future_festival_recommendation;producer_with_verified_tracks","high","Artista anunciado em Dekmantel Festival 2026 (2026-07-29, Amsterdam, NL); faixa escolhida via Deezer com artista exato e preview tocavel.","https://dekmantelfestival.com/program",""
"broken_techno","Objekt","Ganzfeld","Ganzfeld(DjRUM Remix)","","https://cdnt-preview.dzcdn.net/api/1/1/c/7/e/0/c7e55b0d6d3175bbd1cb42e65eb042d9.mp3?hdnea=exp=1782111988~acl=/api/1/1/c/7/e/0/c7e55b0d6d3175bbd1cb42e65eb042d9.mp3*~data=user_id=0,application_id=42~hmac=1a8058450639ea314b73c099984bad7cd9246d81cac741dfb81c2c0759d1e801","","356","United Kingdom","Berlin","Objekt entra no recorte de festivais 2026/2027 por line-up confirmado em Dekmantel Festival 2026.","Broken techno / bass-techno","Recomendar Objekt em broken_techno; evento futuro: Dekmantel Festival 2026 (2026-07-29, Amsterdam, NL).","festival_2026_2027_recommendations_20260622","https://dekmantelfestival.com/program","https://www.deezer.com/track/2970326481","2970326481","https://www.deezer.com/track/2970326481","https://cdn-images.dzcdn.net/images/cover/24af6c8abffab1845a6e395550aaddb8/500x500-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Objekt%20Ganzfeld","","","","festival_2026_2027;broken_techno;dekmantel_2026;dekmantel_festival_2026","Dekmantel Festival 2026;Broken techno / bass-techno","festival_future_anchor","future_festival_recommendation;producer_with_verified_tracks","high","Artista anunciado em Dekmantel Festival 2026 (2026-07-29, Amsterdam, NL); faixa escolhida via Deezer com artista exato e preview tocavel.","https://dekmantelfestival.com/program",""
"footwork_juke","SHERELLE","HENRY'S REVENGE","HENRY'S REVENGE","","https://cdnt-preview.dzcdn.net/api/1/1/1/7/3/0/173f82caab8fe598c4d4269bd062b824.mp3?hdnea=exp=1782111988~acl=/api/1/1/1/7/3/0/173f82caab8fe598c4d4269bd062b824.mp3*~data=user_id=0,application_id=42~hmac=906f2d408e978829b66246a9dcf58329c85936fe072d265b40cc2ea9dd827770","","264","United Kingdom","London","SHERELLE entra no recorte de festivais 2026/2027 por line-up confirmado em Dekmantel Festival 2026.","Footwork / jungle / juke","Recomendar SHERELLE em footwork_juke; evento futuro: Dekmantel Festival 2026 (2026-07-29, Amsterdam, NL).","festival_2026_2027_recommendations_20260622","https://dekmantelfestival.com/program","https://www.deezer.com/track/3510174471","3510174471","https://www.deezer.com/track/3510174471","https://cdn-images.dzcdn.net/images/cover/daca3d9e72220ae0ecde8bd5a326d53a/500x500-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=SHERELLE%20HENRY'S%20REVENGE","","","","festival_2026_2027;footwork_juke;dekmantel_2026;dekmantel_festival_2026","Dekmantel Festival 2026;Footwork / jungle / juke","festival_future_anchor","future_festival_recommendation;producer_with_verified_tracks","high","Artista anunciado em Dekmantel Festival 2026 (2026-07-29, Amsterdam, NL); faixa escolhida via Deezer com artista exato e preview tocavel.","https://dekmantelfestival.com/program",""
"psybient","Shpongle","Dorset Perception","Tales of the Inexpressible","","https://cdnt-preview.dzcdn.net/api/1/1/6/2/b/0/62b4066201c59419fdb2bb4bb0d83708.mp3?hdnea=exp=1782111989~acl=/api/1/1/6/2/b/0/62b4066201c59419fdb2bb4bb0d83708.mp3*~data=user_id=0,application_id=42~hmac=68278fd73bf60bd6fdecfeb33f511a6c6ad85ae38a1905ed528a1e4ff92abf1a","","492","United Kingdom","","Shpongle entra no recorte de festivais 2026/2027 por line-up confirmado em O.Z.O.R.A. Festival 2026.","Psybient / psychedelic downtempo","Recomendar Shpongle em psybient; evento futuro: O.Z.O.R.A. Festival 2026 (2026-07-24, Igar, HU).","festival_2026_2027_recommendations_20260622","https://2026.ozorafestival.eu/","https://www.deezer.com/track/6026049","6026049","https://www.deezer.com/track/6026049","https://cdn-images.dzcdn.net/images/cover/4a9d4e90addf785e810c5ec2456af28e/500x500-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Shpongle%20Dorset%20Perception","","","","festival_2026_2027;psybient;ozora_2026;o_z_o_r_a_festival_2026","O.Z.O.R.A. Festival 2026;Psybient / psychedelic downtempo","festival_future_anchor","future_festival_recommendation;producer_with_verified_tracks","high","Artista anunciado em O.Z.O.R.A. Festival 2026 (2026-07-24, Igar, HU); faixa escolhida via Deezer com artista exato e preview tocavel.","https://2026.ozorafestival.eu/",""
"psybient","Solar Fields","Sol","Movements","","https://cdnt-preview.dzcdn.net/api/1/1/7/f/f/0/7ffd6b589abb31517f7ca76307297f8b.mp3?hdnea=exp=1782111989~acl=/api/1/1/7/f/f/0/7ffd6b589abb31517f7ca76307297f8b.mp3*~data=user_id=0,application_id=42~hmac=d7ddf192e558c88127e05fcd53928994f9756806f013ff05b6eec6f606a5460d","","511","Sweden","Gothenburg","Solar Fields entra no recorte de festivais 2026/2027 por line-up confirmado em O.Z.O.R.A. Festival 2026.","Psybient / ambient trance","Recomendar Solar Fields em psybient; evento futuro: O.Z.O.R.A. Festival 2026 (2026-07-24, Igar, HU).","festival_2026_2027_recommendations_20260622","https://2026.ozorafestival.eu/","https://www.deezer.com/track/87715857","87715857","https://www.deezer.com/track/87715857","https://cdn-images.dzcdn.net/images/cover/46d36b8a20a7e880c90f2251e169bce3/500x500-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Solar%20Fields%20Sol","","","","festival_2026_2027;psybient;ozora_2026;o_z_o_r_a_festival_2026","O.Z.O.R.A. Festival 2026;Psybient / ambient trance","festival_future_anchor","future_festival_recommendation;producer_with_verified_tracks","high","Artista anunciado em O.Z.O.R.A. Festival 2026 (2026-07-24, Igar, HU); faixa escolhida via Deezer com artista exato e preview tocavel.","https://2026.ozorafestival.eu/",""
"goa_trance","Hallucinogen","Shamanix","Twisted","","https://cdnt-preview.dzcdn.net/api/1/1/2/3/2/0/23231717b3f34cab332a24590bd41620.mp3?hdnea=exp=1782111990~acl=/api/1/1/2/3/2/0/23231717b3f34cab332a24590bd41620.mp3*~data=user_id=0,application_id=42~hmac=3f3cc87f495f53411749903fd24581548caca27527cc28f8aaef22afac271b2e","","599","United Kingdom","","Hallucinogen entra no recorte de festivais 2026/2027 por line-up confirmado em O.Z.O.R.A. Festival 2026.","Goa trance / psychedelic trance","Recomendar Hallucinogen em goa_trance; evento futuro: O.Z.O.R.A. Festival 2026 (2026-07-24, Igar, HU).","festival_2026_2027_recommendations_20260622","https://2026.ozorafestival.eu/","https://www.deezer.com/track/6025989","6025989","https://www.deezer.com/track/6025989","https://cdn-images.dzcdn.net/images/cover/c69a74b29e097507a5228a1b897bf31e/500x500-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Hallucinogen%20Shamanix","","","","festival_2026_2027;goa_trance;ozora_2026;o_z_o_r_a_festival_2026","O.Z.O.R.A. Festival 2026;Goa trance / psychedelic trance","festival_future_anchor","future_festival_recommendation;producer_with_verified_tracks","high","Artista anunciado em O.Z.O.R.A. Festival 2026 (2026-07-24, Igar, HU); faixa escolhida via Deezer com artista exato e preview tocavel.","https://2026.ozorafestival.eu/",""
"progressive_psy","Captain Hook","Bungee Jump","Akashic Library","","https://cdnt-preview.dzcdn.net/api/1/1/1/a/9/0/1a9406969d19b546d7871d478ae0a1db.mp3?hdnea=exp=1782111990~acl=/api/1/1/1/a/9/0/1a9406969d19b546d7871d478ae0a1db.mp3*~data=user_id=0,application_id=42~hmac=707014dca3fdcd62fdc69a296c2c2516892508b168151d3af6b646c0efe81508","","513","Israel","","Captain Hook entra no recorte de festivais 2026/2027 por line-up confirmado em O.Z.O.R.A. Festival 2026.","Progressive psytrance","Recomendar Captain Hook em progressive_psy; evento futuro: O.Z.O.R.A. Festival 2026 (2026-07-24, Igar, HU).","festival_2026_2027_recommendations_20260622","https://2026.ozorafestival.eu/","https://www.deezer.com/track/852315672","852315672","https://www.deezer.com/track/852315672","https://cdn-images.dzcdn.net/images/cover/df586cbb76a1eb6b45df0c917d8349ce/500x500-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Captain%20Hook%20Bungee%20Jump","","","","festival_2026_2027;progressive_psy;ozora_2026;o_z_o_r_a_festival_2026","O.Z.O.R.A. Festival 2026;Progressive psytrance","festival_future_anchor","future_festival_recommendation;producer_with_verified_tracks","high","Artista anunciado em O.Z.O.R.A. Festival 2026 (2026-07-24, Igar, HU); faixa escolhida via Deezer com artista exato e preview tocavel.","https://2026.ozorafestival.eu/",""
"dark_progressive","Sensient","Dusty Circuit","Antifluoro","","https://cdnt-preview.dzcdn.net/api/1/1/b/4/c/0/b4ca2ed662c955b7c1c2b31185cd6f66.mp3?hdnea=exp=1782111991~acl=/api/1/1/b/4/c/0/b4ca2ed662c955b7c1c2b31185cd6f66.mp3*~data=user_id=0,application_id=42~hmac=8156c5414a5c75538262460ae3d390815dd70595d32f3625edec3d29587cbcfd","","527","Australia","","Sensient entra no recorte de festivais 2026/2027 por line-up confirmado em O.Z.O.R.A. Festival 2026.","Dark progressive psy","Recomendar Sensient em dark_progressive; evento futuro: O.Z.O.R.A. Festival 2026 (2026-07-24, Igar, HU).","festival_2026_2027_recommendations_20260622","https://2026.ozorafestival.eu/","https://www.deezer.com/track/14179296","14179296","https://www.deezer.com/track/14179296","https://cdn-images.dzcdn.net/images/cover/9a6d1b38e3f97d7631ecd986492f5349/500x500-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Sensient%20Dusty%20Circuit","","","","festival_2026_2027;dark_progressive;ozora_2026;o_z_o_r_a_festival_2026","O.Z.O.R.A. Festival 2026;Dark progressive psy","festival_future_anchor","future_festival_recommendation;producer_with_verified_tracks","high","Artista anunciado em O.Z.O.R.A. Festival 2026 (2026-07-24, Igar, HU); faixa escolhida via Deezer com artista exato e preview tocavel.","https://2026.ozorafestival.eu/",""
"dark_progressive","Tetrameth","Relentless Internal Concerto, Pt. 1","The Relentless Internal Concerto Book 1","","https://cdnt-preview.dzcdn.net/api/1/1/c/2/2/0/c229f73a35af7f70e660cc86ef003a87.mp3?hdnea=exp=1782111992~acl=/api/1/1/c/2/2/0/c229f73a35af7f70e660cc86ef003a87.mp3*~data=user_id=0,application_id=42~hmac=c9ec2ca66dbf3509f5b4cb998dcf7b6cb1e3d3cec6221f20fa3e0eec5ffa0367","","704","Australia","","Tetrameth entra no recorte de festivais 2026/2027 por line-up confirmado em O.Z.O.R.A. Festival 2026.","Dark progressive psy","Recomendar Tetrameth em dark_progressive; evento futuro: O.Z.O.R.A. Festival 2026 (2026-07-24, Igar, HU).","festival_2026_2027_recommendations_20260622","https://2026.ozorafestival.eu/","https://www.deezer.com/track/2787289832","2787289832","https://www.deezer.com/track/2787289832","https://cdn-images.dzcdn.net/images/cover/fedba915cf6d4f6c9e6d765b61553fc4/500x500-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Tetrameth%20Relentless%20Internal%20Concerto%2C%20Pt.%201","","","","festival_2026_2027;dark_progressive;ozora_2026;o_z_o_r_a_festival_2026","O.Z.O.R.A. Festival 2026;Dark progressive psy","festival_future_anchor","future_festival_recommendation;producer_with_verified_tracks","high","Artista anunciado em O.Z.O.R.A. Festival 2026 (2026-07-24, Igar, HU); faixa escolhida via Deezer com artista exato e preview tocavel.","https://2026.ozorafestival.eu/",""
"rawstyle","D-Sturb","Sacred Oath (Defqon.1 2026 Anthem)","Sacred Oath (Defqon.1 2026 Anthem)","","https://cdnt-preview.dzcdn.net/api/1/1/0/0/d/0/00d81dcf7c52836cbff90d3b9542f777.mp3?hdnea=exp=1782111992~acl=/api/1/1/0/0/d/0/00d81dcf7c52836cbff90d3b9542f777.mp3*~data=user_id=0,application_id=42~hmac=9edd722a439daf0245d281a8f974ab5a4a6312e166e94277d848528083285fc4","","298","Netherlands","","D-Sturb entra no recorte de festivais 2026/2027 por line-up confirmado em Defqon.1 2026.","Rawstyle","Recomendar D-Sturb em rawstyle; evento futuro: Defqon.1 2026 (2026-06-25, Biddinghuizen, NL).","festival_2026_2027_recommendations_20260622","https://www.q-dance.com/l/defqon1-2026-line-up","https://www.deezer.com/track/3885347411","3885347411","https://www.deezer.com/track/3885347411","https://cdn-images.dzcdn.net/images/cover/945f8263e08622379a3c077168dceb89/500x500-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=D-Sturb%20Sacred%20Oath%20(Defqon.1%202026%20Anthem)","","","","festival_2026_2027;rawstyle;defqon_1_2026;defqon_1_2026","Defqon.1 2026;Rawstyle","festival_future_anchor","future_festival_recommendation;producer_with_verified_tracks","high","Artista anunciado em Defqon.1 2026 (2026-06-25, Biddinghuizen, NL); faixa escolhida via Deezer com artista exato e preview tocavel.","https://www.q-dance.com/l/defqon1-2026-line-up",""
"hardstyle","D-Block & S-te-Fan","Shivers","Shivers","","https://cdnt-preview.dzcdn.net/api/1/1/f/7/0/0/f70dd7179ab61492bc2044c857a2b383.mp3?hdnea=exp=1782111993~acl=/api/1/1/f/7/0/0/f70dd7179ab61492bc2044c857a2b383.mp3*~data=user_id=0,application_id=42~hmac=908ab225aaa2900d3c06b11cc584cdc26e2f85bc855609cf03bb0bce517d9b2e","","228","Netherlands","","D-Block & S-te-Fan entra no recorte de festivais 2026/2027 por line-up confirmado em Defqon.1 2026.","Hardstyle","Recomendar D-Block & S-te-Fan em hardstyle; evento futuro: Defqon.1 2026 (2026-06-25, Biddinghuizen, NL).","festival_2026_2027_recommendations_20260622","https://www.q-dance.com/l/defqon1-2026-line-up","https://www.deezer.com/track/3584939721","3584939721","https://www.deezer.com/track/3584939721","https://cdn-images.dzcdn.net/images/cover/b36605e7b02bbba9b5e8a8e53a1647cd/500x500-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=D-Block%20%26%20S-te-Fan%20Shivers","","","","festival_2026_2027;hardstyle;defqon_1_2026;defqon_1_2026","Defqon.1 2026;Hardstyle","festival_future_anchor","future_festival_recommendation;producer_with_verified_tracks","high","Artista anunciado em Defqon.1 2026 (2026-06-25, Biddinghuizen, NL); faixa escolhida via Deezer com artista exato e preview tocavel.","https://www.q-dance.com/l/defqon1-2026-line-up",""
"hardstyle","Coone","4 BY 4 BEATS (I Don't Care)","4 BY 4 BEATS (I Don't Care)","","https://cdnt-preview.dzcdn.net/api/1/1/d/2/1/0/d21f214bf2e95c3f281d81db1e2c1fe6.mp3?hdnea=exp=1782111993~acl=/api/1/1/d/2/1/0/d21f214bf2e95c3f281d81db1e2c1fe6.mp3*~data=user_id=0,application_id=42~hmac=2d99cad04ff3d19ba025a7f5f374dde5fa664ba83f2cb692f75046f99142adc3","","184","Belgium","","Coone entra no recorte de festivais 2026/2027 por line-up confirmado em Defqon.1 2026.","Hardstyle","Recomendar Coone em hardstyle; evento futuro: Defqon.1 2026 (2026-06-25, Biddinghuizen, NL).","festival_2026_2027_recommendations_20260622","https://www.q-dance.com/l/defqon1-2026-line-up","https://www.deezer.com/track/3577944211","3577944211","https://www.deezer.com/track/3577944211","https://cdn-images.dzcdn.net/images/cover/74f034c76167a2faa361b62c2c0b43d8/500x500-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Coone%204%20BY%204%20BEATS%20(I%20Don't%20Care)","","","","festival_2026_2027;hardstyle;defqon_1_2026;defqon_1_2026","Defqon.1 2026;Hardstyle","festival_future_anchor","future_festival_recommendation;producer_with_verified_tracks","high","Artista anunciado em Defqon.1 2026 (2026-06-25, Biddinghuizen, NL); faixa escolhida via Deezer com artista exato e preview tocavel.","https://www.q-dance.com/l/defqon1-2026-line-up",""
"hardstyle","DJ Isaac","Loving You 2022","Loving You 2022","","https://cdnt-preview.dzcdn.net/api/1/1/7/b/e/0/7bec06577e0f79baeed173d78084ef3c.mp3?hdnea=exp=1782111994~acl=/api/1/1/7/b/e/0/7bec06577e0f79baeed173d78084ef3c.mp3*~data=user_id=0,application_id=42~hmac=245e7932947282ec9d5ec03f01d691214d7cf2dbd1cf4eea8662e2f33e1c994a","","220","Netherlands","","DJ Isaac entra no recorte de festivais 2026/2027 por line-up confirmado em Defqon.1 2026.","Hardstyle","Recomendar DJ Isaac em hardstyle; evento futuro: Defqon.1 2026 (2026-06-25, Biddinghuizen, NL).","festival_2026_2027_recommendations_20260622","https://www.q-dance.com/l/defqon1-2026-line-up","https://www.deezer.com/track/3287437231","3287437231","https://www.deezer.com/track/3287437231","https://cdn-images.dzcdn.net/images/cover/5d0ca1827dc9f21a330dcc3db4d56277/500x500-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=DJ%20Isaac%20Loving%20You%202022","","","","festival_2026_2027;hardstyle;defqon_1_2026;defqon_1_2026","Defqon.1 2026;Hardstyle","festival_future_anchor","future_festival_recommendation;producer_with_verified_tracks","high","Artista anunciado em Defqon.1 2026 (2026-06-25, Biddinghuizen, NL); faixa escolhida via Deezer com artista exato e preview tocavel.","https://www.q-dance.com/l/defqon1-2026-line-up",""
