"style","artist","country","city","artist_bio","artist_genre","artist_profile_hint","source","source_anchor","source_anchor_url","source_note"
"acid_techno","Secret Hero","International","","Secret Hero entra na expansao v12 para aprofundar acid techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","acid techno","Use Secret Hero como seed de acid techno; recorte: acid techno, 303 pressure, warehouse drive and free-party roots.","artist_expansion_v12_techno_subgenres","303 acid techno and Stay Up Forever lineage","https://www.discogs.com/search/?q=acid%20techno&type=all","Curated techno v4 expansion for acid techno; acid techno, 303 pressure, warehouse drive and free-party roots."
"acid_techno","Woody McBride","International","","Woody McBride entra na expansao v12 para aprofundar acid techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","acid techno","Use Woody McBride como seed de acid techno; recorte: acid techno, 303 pressure, warehouse drive and free-party roots.","artist_expansion_v12_techno_subgenres","303 acid techno and Stay Up Forever lineage","https://www.discogs.com/search/?q=acid%20techno&type=all","Curated techno v4 expansion for acid techno; acid techno, 303 pressure, warehouse drive and free-party roots."
"ambient_techno","Aphex Twin","International","","Aphex Twin entra na expansao v12 para aprofundar ambient techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","ambient techno","Use Aphex Twin como seed de ambient techno; recorte: ambient techno, IDM-adjacent listening techno and soft machine pulse.","artist_expansion_v12_techno_subgenres","Warp, Apollo and ambient techno lineage","https://www.discogs.com/search/?q=ambient%20techno&type=all","Curated techno v4 expansion for ambient techno; ambient techno, IDM-adjacent listening techno and soft machine pulse."
"ambient_techno","As One","International","","As One entra na expansao v12 para aprofundar ambient techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","ambient techno","Use As One como seed de ambient techno; recorte: ambient techno, IDM-adjacent listening techno and soft machine pulse.","artist_expansion_v12_techno_subgenres","Warp, Apollo and ambient techno lineage","https://www.discogs.com/search/?q=ambient%20techno&type=all","Curated techno v4 expansion for ambient techno; ambient techno, IDM-adjacent listening techno and soft machine pulse."
"ambient_techno","Autechre","International","","Autechre entra na expansao v12 para aprofundar ambient techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","ambient techno","Use Autechre como seed de ambient techno; recorte: ambient techno, IDM-adjacent listening techno and soft machine pulse.","artist_expansion_v12_techno_subgenres","Warp, Apollo and ambient techno lineage","https://www.discogs.com/search/?q=ambient%20techno&type=all","Curated techno v4 expansion for ambient techno; ambient techno, IDM-adjacent listening techno and soft machine pulse."
"ambient_techno","Black Dog Productions","International","","Black Dog Productions entra na expansao v12 para aprofundar ambient techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","ambient techno","Use Black Dog Productions como seed de ambient techno; recorte: ambient techno, IDM-adjacent listening techno and soft machine pulse.","artist_expansion_v12_techno_subgenres","Warp, Apollo and ambient techno lineage","https://www.discogs.com/search/?q=ambient%20techno&type=all","Curated techno v4 expansion for ambient techno; ambient techno, IDM-adjacent listening techno and soft machine pulse."
"ambient_techno","Future/Past","International","","Future/Past entra na expansao v12 para aprofundar ambient techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","ambient techno","Use Future/Past como seed de ambient techno; recorte: ambient techno, IDM-adjacent listening techno and soft machine pulse.","artist_expansion_v12_techno_subgenres","Warp, Apollo and ambient techno lineage","https://www.discogs.com/search/?q=ambient%20techno&type=all","Curated techno v4 expansion for ambient techno; ambient techno, IDM-adjacent listening techno and soft machine pulse."
"ambient_techno","Kirk Degiorgio","International","","Kirk Degiorgio entra na expansao v12 para aprofundar ambient techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","ambient techno","Use Kirk Degiorgio como seed de ambient techno; recorte: ambient techno, IDM-adjacent listening techno and soft machine pulse.","artist_expansion_v12_techno_subgenres","Warp, Apollo and ambient techno lineage","https://www.discogs.com/search/?q=ambient%20techno&type=all","Curated techno v4 expansion for ambient techno; ambient techno, IDM-adjacent listening techno and soft machine pulse."
"ambient_techno","Move D","International","","Move D entra na expansao v12 para aprofundar ambient techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","ambient techno","Use Move D como seed de ambient techno; recorte: ambient techno, IDM-adjacent listening techno and soft machine pulse.","artist_expansion_v12_techno_subgenres","Warp, Apollo and ambient techno lineage","https://www.discogs.com/search/?q=ambient%20techno&type=all","Curated techno v4 expansion for ambient techno; ambient techno, IDM-adjacent listening techno and soft machine pulse."
"ambient_techno","Orbital","International","","Orbital entra na expansao v12 para aprofundar ambient techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","ambient techno","Use Orbital como seed de ambient techno; recorte: ambient techno, IDM-adjacent listening techno and soft machine pulse.","artist_expansion_v12_techno_subgenres","Warp, Apollo and ambient techno lineage","https://www.discogs.com/search/?q=ambient%20techno&type=all","Curated techno v4 expansion for ambient techno; ambient techno, IDM-adjacent listening techno and soft machine pulse."
"ambient_techno","Pete Namlook","International","","Pete Namlook entra na expansao v12 para aprofundar ambient techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","ambient techno","Use Pete Namlook como seed de ambient techno; recorte: ambient techno, IDM-adjacent listening techno and soft machine pulse.","artist_expansion_v12_techno_subgenres","Warp, Apollo and ambient techno lineage","https://www.discogs.com/search/?q=ambient%20techno&type=all","Curated techno v4 expansion for ambient techno; ambient techno, IDM-adjacent listening techno and soft machine pulse."
"ambient_techno","Plaid","International","","Plaid entra na expansao v12 para aprofundar ambient techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","ambient techno","Use Plaid como seed de ambient techno; recorte: ambient techno, IDM-adjacent listening techno and soft machine pulse.","artist_expansion_v12_techno_subgenres","Warp, Apollo and ambient techno lineage","https://www.discogs.com/search/?q=ambient%20techno&type=all","Curated techno v4 expansion for ambient techno; ambient techno, IDM-adjacent listening techno and soft machine pulse."
"ambient_techno","Seefeel","International","","Seefeel entra na expansao v12 para aprofundar ambient techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","ambient techno","Use Seefeel como seed de ambient techno; recorte: ambient techno, IDM-adjacent listening techno and soft machine pulse.","artist_expansion_v12_techno_subgenres","Warp, Apollo and ambient techno lineage","https://www.discogs.com/search/?q=ambient%20techno&type=all","Curated techno v4 expansion for ambient techno; ambient techno, IDM-adjacent listening techno and soft machine pulse."
"ambient_techno","Speedy J","International","","Speedy J entra na expansao v12 para aprofundar ambient techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","ambient techno","Use Speedy J como seed de ambient techno; recorte: ambient techno, IDM-adjacent listening techno and soft machine pulse.","artist_expansion_v12_techno_subgenres","Warp, Apollo and ambient techno lineage","https://www.discogs.com/search/?q=ambient%20techno&type=all","Curated techno v4 expansion for ambient techno; ambient techno, IDM-adjacent listening techno and soft machine pulse."
"ambient_techno","Stasis","International","","Stasis entra na expansao v12 para aprofundar ambient techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","ambient techno","Use Stasis como seed de ambient techno; recorte: ambient techno, IDM-adjacent listening techno and soft machine pulse.","artist_expansion_v12_techno_subgenres","Warp, Apollo and ambient techno lineage","https://www.discogs.com/search/?q=ambient%20techno&type=all","Curated techno v4 expansion for ambient techno; ambient techno, IDM-adjacent listening techno and soft machine pulse."
"ambient_techno","System 7","International","","System 7 entra na expansao v12 para aprofundar ambient techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","ambient techno","Use System 7 como seed de ambient techno; recorte: ambient techno, IDM-adjacent listening techno and soft machine pulse.","artist_expansion_v12_techno_subgenres","Warp, Apollo and ambient techno lineage","https://www.discogs.com/search/?q=ambient%20techno&type=all","Curated techno v4 expansion for ambient techno; ambient techno, IDM-adjacent listening techno and soft machine pulse."
"ambient_techno","The Future Sound of London","International","","The Future Sound of London entra na expansao v12 para aprofundar ambient techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","ambient techno","Use The Future Sound of London como seed de ambient techno; recorte: ambient techno, IDM-adjacent listening techno and soft machine pulse.","artist_expansion_v12_techno_subgenres","Warp, Apollo and ambient techno lineage","https://www.discogs.com/search/?q=ambient%20techno&type=all","Curated techno v4 expansion for ambient techno; ambient techno, IDM-adjacent listening techno and soft machine pulse."
"ambient_techno","The Irresistible Force","International","","The Irresistible Force entra na expansao v12 para aprofundar ambient techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","ambient techno","Use The Irresistible Force como seed de ambient techno; recorte: ambient techno, IDM-adjacent listening techno and soft machine pulse.","artist_expansion_v12_techno_subgenres","Warp, Apollo and ambient techno lineage","https://www.discogs.com/search/?q=ambient%20techno&type=all","Curated techno v4 expansion for ambient techno; ambient techno, IDM-adjacent listening techno and soft machine pulse."
"ambient_techno","Ultramarine","International","","Ultramarine entra na expansao v12 para aprofundar ambient techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","ambient techno","Use Ultramarine como seed de ambient techno; recorte: ambient techno, IDM-adjacent listening techno and soft machine pulse.","artist_expansion_v12_techno_subgenres","Warp, Apollo and ambient techno lineage","https://www.discogs.com/search/?q=ambient%20techno&type=all","Curated techno v4 expansion for ambient techno; ambient techno, IDM-adjacent listening techno and soft machine pulse."
"bleep_techno","Ability II","United Kingdom","","Ability II entra na expansao v12 para aprofundar bleep techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","bleep techno","Use Ability II como seed de bleep techno; recorte: bleeps, sub bass, rave minimalism and early UK techno pressure.","artist_expansion_v12_techno_subgenres","Sheffield bleep, Warp and UK bass-techno roots","https://www.discogs.com/search/?q=bleep%20techno&type=all","Curated techno v4 expansion for bleep techno; bleeps, sub bass, rave minimalism and early UK techno pressure."
"bleep_techno","Cubic 22","United Kingdom","","Cubic 22 entra na expansao v12 para aprofundar bleep techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","bleep techno","Use Cubic 22 como seed de bleep techno; recorte: bleeps, sub bass, rave minimalism and early UK techno pressure.","artist_expansion_v12_techno_subgenres","Sheffield bleep, Warp and UK bass-techno roots","https://www.discogs.com/search/?q=bleep%20techno&type=all","Curated techno v4 expansion for bleep techno; bleeps, sub bass, rave minimalism and early UK techno pressure."
"bleep_techno","Ital Rockers","United Kingdom","","Ital Rockers entra na expansao v12 para aprofundar bleep techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","bleep techno","Use Ital Rockers como seed de bleep techno; recorte: bleeps, sub bass, rave minimalism and early UK techno pressure.","artist_expansion_v12_techno_subgenres","Sheffield bleep, Warp and UK bass-techno roots","https://www.discogs.com/search/?q=bleep%20techno&type=all","Curated techno v4 expansion for bleep techno; bleeps, sub bass, rave minimalism and early UK techno pressure."
"bleep_techno","Lords of Afford","United Kingdom","","Lords of Afford entra na expansao v12 para aprofundar bleep techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","bleep techno","Use Lords of Afford como seed de bleep techno; recorte: bleeps, sub bass, rave minimalism and early UK techno pressure.","artist_expansion_v12_techno_subgenres","Sheffield bleep, Warp and UK bass-techno roots","https://www.discogs.com/search/?q=bleep%20techno&type=all","Curated techno v4 expansion for bleep techno; bleeps, sub bass, rave minimalism and early UK techno pressure."
"bleep_techno","Man Machine","United Kingdom","","Man Machine entra na expansao v12 para aprofundar bleep techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","bleep techno","Use Man Machine como seed de bleep techno; recorte: bleeps, sub bass, rave minimalism and early UK techno pressure.","artist_expansion_v12_techno_subgenres","Sheffield bleep, Warp and UK bass-techno roots","https://www.discogs.com/search/?q=bleep%20techno&type=all","Curated techno v4 expansion for bleep techno; bleeps, sub bass, rave minimalism and early UK techno pressure."
"bleep_techno","Nexus 21","United Kingdom","","Nexus 21 entra na expansao v12 para aprofundar bleep techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","bleep techno","Use Nexus 21 como seed de bleep techno; recorte: bleeps, sub bass, rave minimalism and early UK techno pressure.","artist_expansion_v12_techno_subgenres","Sheffield bleep, Warp and UK bass-techno roots","https://www.discogs.com/search/?q=bleep%20techno&type=all","Curated techno v4 expansion for bleep techno; bleeps, sub bass, rave minimalism and early UK techno pressure."
"bleep_techno","Rhythmatic","United Kingdom","","Rhythmatic entra na expansao v12 para aprofundar bleep techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","bleep techno","Use Rhythmatic como seed de bleep techno; recorte: bleeps, sub bass, rave minimalism and early UK techno pressure.","artist_expansion_v12_techno_subgenres","Sheffield bleep, Warp and UK bass-techno roots","https://www.discogs.com/search/?q=bleep%20techno&type=all","Curated techno v4 expansion for bleep techno; bleeps, sub bass, rave minimalism and early UK techno pressure."
"bleep_techno","The Step","United Kingdom","","The Step entra na expansao v12 para aprofundar bleep techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","bleep techno","Use The Step como seed de bleep techno; recorte: bleeps, sub bass, rave minimalism and early UK techno pressure.","artist_expansion_v12_techno_subgenres","Sheffield bleep, Warp and UK bass-techno roots","https://www.discogs.com/search/?q=bleep%20techno&type=all","Curated techno v4 expansion for bleep techno; bleeps, sub bass, rave minimalism and early UK techno pressure."
"bleep_techno","Tuff Little Unit","United Kingdom","","Tuff Little Unit entra na expansao v12 para aprofundar bleep techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","bleep techno","Use Tuff Little Unit como seed de bleep techno; recorte: bleeps, sub bass, rave minimalism and early UK techno pressure.","artist_expansion_v12_techno_subgenres","Sheffield bleep, Warp and UK bass-techno roots","https://www.discogs.com/search/?q=bleep%20techno&type=all","Curated techno v4 expansion for bleep techno; bleeps, sub bass, rave minimalism and early UK techno pressure."
"broken_techno","Facta","United Kingdom","","Facta entra na expansao v12 para aprofundar broken techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","broken techno","Use Facta como seed de broken techno; recorte: syncopated techno, UK bass pressure and broken club rhythm.","artist_expansion_v12_techno_subgenres","UK broken techno, Hessle, Timedance and Livity-adjacent research","https://www.discogs.com/search/?q=broken%20techno&type=all","Curated techno v4 expansion for broken techno; syncopated techno, UK bass pressure and broken club rhythm."
"broken_techno","Happa","United Kingdom","","Happa entra na expansao v12 para aprofundar broken techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","broken techno","Use Happa como seed de broken techno; recorte: syncopated techno, UK bass pressure and broken club rhythm.","artist_expansion_v12_techno_subgenres","UK broken techno, Hessle, Timedance and Livity-adjacent research","https://www.discogs.com/search/?q=broken%20techno&type=all","Curated techno v4 expansion for broken techno; syncopated techno, UK bass pressure and broken club rhythm."
"broken_techno","Hodge","United Kingdom","","Hodge entra na expansao v12 para aprofundar broken techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","broken techno","Use Hodge como seed de broken techno; recorte: syncopated techno, UK bass pressure and broken club rhythm.","artist_expansion_v12_techno_subgenres","UK broken techno, Hessle, Timedance and Livity-adjacent research","https://www.discogs.com/search/?q=broken%20techno&type=all","Curated techno v4 expansion for broken techno; syncopated techno, UK bass pressure and broken club rhythm."
"broken_techno","Joe","United Kingdom","","Joe entra na expansao v12 para aprofundar broken techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","broken techno","Use Joe como seed de broken techno; recorte: syncopated techno, UK bass pressure and broken club rhythm.","artist_expansion_v12_techno_subgenres","UK broken techno, Hessle, Timedance and Livity-adjacent research","https://www.discogs.com/search/?q=broken%20techno&type=all","Curated techno v4 expansion for broken techno; syncopated techno, UK bass pressure and broken club rhythm."
"broken_techno","K-Lone","United Kingdom","","K-Lone entra na expansao v12 para aprofundar broken techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","broken techno","Use K-Lone como seed de broken techno; recorte: syncopated techno, UK bass pressure and broken club rhythm.","artist_expansion_v12_techno_subgenres","UK broken techno, Hessle, Timedance and Livity-adjacent research","https://www.discogs.com/search/?q=broken%20techno&type=all","Curated techno v4 expansion for broken techno; syncopated techno, UK bass pressure and broken club rhythm."
"broken_techno","Karenn","United Kingdom","","Karenn entra na expansao v12 para aprofundar broken techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","broken techno","Use Karenn como seed de broken techno; recorte: syncopated techno, UK bass pressure and broken club rhythm.","artist_expansion_v12_techno_subgenres","UK broken techno, Hessle, Timedance and Livity-adjacent research","https://www.discogs.com/search/?q=broken%20techno&type=all","Curated techno v4 expansion for broken techno; syncopated techno, UK bass pressure and broken club rhythm."
"broken_techno","Kowton","United Kingdom","","Kowton entra na expansao v12 para aprofundar broken techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","broken techno","Use Kowton como seed de broken techno; recorte: syncopated techno, UK bass pressure and broken club rhythm.","artist_expansion_v12_techno_subgenres","UK broken techno, Hessle, Timedance and Livity-adjacent research","https://www.discogs.com/search/?q=broken%20techno&type=all","Curated techno v4 expansion for broken techno; syncopated techno, UK bass pressure and broken club rhythm."
"broken_techno","Lurka","United Kingdom","","Lurka entra na expansao v12 para aprofundar broken techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","broken techno","Use Lurka como seed de broken techno; recorte: syncopated techno, UK bass pressure and broken club rhythm.","artist_expansion_v12_techno_subgenres","UK broken techno, Hessle, Timedance and Livity-adjacent research","https://www.discogs.com/search/?q=broken%20techno&type=all","Curated techno v4 expansion for broken techno; syncopated techno, UK bass pressure and broken club rhythm."
"broken_techno","Mosca","United Kingdom","","Mosca entra na expansao v12 para aprofundar broken techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","broken techno","Use Mosca como seed de broken techno; recorte: syncopated techno, UK bass pressure and broken club rhythm.","artist_expansion_v12_techno_subgenres","UK broken techno, Hessle, Timedance and Livity-adjacent research","https://www.discogs.com/search/?q=broken%20techno&type=all","Curated techno v4 expansion for broken techno; syncopated techno, UK bass pressure and broken club rhythm."
"broken_techno","Pariah","United Kingdom","","Pariah entra na expansao v12 para aprofundar broken techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","broken techno","Use Pariah como seed de broken techno; recorte: syncopated techno, UK bass pressure and broken club rhythm.","artist_expansion_v12_techno_subgenres","UK broken techno, Hessle, Timedance and Livity-adjacent research","https://www.discogs.com/search/?q=broken%20techno&type=all","Curated techno v4 expansion for broken techno; syncopated techno, UK bass pressure and broken club rhythm."
"broken_techno","Pearson Sound","United Kingdom","","Pearson Sound entra na expansao v12 para aprofundar broken techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","broken techno","Use Pearson Sound como seed de broken techno; recorte: syncopated techno, UK bass pressure and broken club rhythm.","artist_expansion_v12_techno_subgenres","UK broken techno, Hessle, Timedance and Livity-adjacent research","https://www.discogs.com/search/?q=broken%20techno&type=all","Curated techno v4 expansion for broken techno; syncopated techno, UK bass pressure and broken club rhythm."
"broken_techno","Pessimist","United Kingdom","","Pessimist entra na expansao v12 para aprofundar broken techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","broken techno","Use Pessimist como seed de broken techno; recorte: syncopated techno, UK bass pressure and broken club rhythm.","artist_expansion_v12_techno_subgenres","UK broken techno, Hessle, Timedance and Livity-adjacent research","https://www.discogs.com/search/?q=broken%20techno&type=all","Curated techno v4 expansion for broken techno; syncopated techno, UK bass pressure and broken club rhythm."
"broken_techno","Peverelist","United Kingdom","","Peverelist entra na expansao v12 para aprofundar broken techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","broken techno","Use Peverelist como seed de broken techno; recorte: syncopated techno, UK bass pressure and broken club rhythm.","artist_expansion_v12_techno_subgenres","UK broken techno, Hessle, Timedance and Livity-adjacent research","https://www.discogs.com/search/?q=broken%20techno&type=all","Curated techno v4 expansion for broken techno; syncopated techno, UK bass pressure and broken club rhythm."
"broken_techno","Ploy","United Kingdom","","Ploy entra na expansao v12 para aprofundar broken techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","broken techno","Use Ploy como seed de broken techno; recorte: syncopated techno, UK bass pressure and broken club rhythm.","artist_expansion_v12_techno_subgenres","UK broken techno, Hessle, Timedance and Livity-adjacent research","https://www.discogs.com/search/?q=broken%20techno&type=all","Curated techno v4 expansion for broken techno; syncopated techno, UK bass pressure and broken club rhythm."
"broken_techno","Sully","United Kingdom","","Sully entra na expansao v12 para aprofundar broken techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","broken techno","Use Sully como seed de broken techno; recorte: syncopated techno, UK bass pressure and broken club rhythm.","artist_expansion_v12_techno_subgenres","UK broken techno, Hessle, Timedance and Livity-adjacent research","https://www.discogs.com/search/?q=broken%20techno&type=all","Curated techno v4 expansion for broken techno; syncopated techno, UK bass pressure and broken club rhythm."
"broken_techno","Tessela","United Kingdom","","Tessela entra na expansao v12 para aprofundar broken techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","broken techno","Use Tessela como seed de broken techno; recorte: syncopated techno, UK bass pressure and broken club rhythm.","artist_expansion_v12_techno_subgenres","UK broken techno, Hessle, Timedance and Livity-adjacent research","https://www.discogs.com/search/?q=broken%20techno&type=all","Curated techno v4 expansion for broken techno; syncopated techno, UK bass pressure and broken club rhythm."
"broken_techno","Untold","United Kingdom","","Untold entra na expansao v12 para aprofundar broken techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","broken techno","Use Untold como seed de broken techno; recorte: syncopated techno, UK bass pressure and broken club rhythm.","artist_expansion_v12_techno_subgenres","UK broken techno, Hessle, Timedance and Livity-adjacent research","https://www.discogs.com/search/?q=broken%20techno&type=all","Curated techno v4 expansion for broken techno; syncopated techno, UK bass pressure and broken club rhythm."
"broken_techno","Yak","United Kingdom","","Yak entra na expansao v12 para aprofundar broken techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","broken techno","Use Yak como seed de broken techno; recorte: syncopated techno, UK bass pressure and broken club rhythm.","artist_expansion_v12_techno_subgenres","UK broken techno, Hessle, Timedance and Livity-adjacent research","https://www.discogs.com/search/?q=broken%20techno&type=all","Curated techno v4 expansion for broken techno; syncopated techno, UK bass pressure and broken club rhythm."
