"style","artist","song","label","bpm_exact","preview_url","release_date","duration_sec","country","city","artist_bio","artist_genre","artist_profile_hint","source","source_url","track_url","deezer_track_id","deezer_track_url","cover_art_url","youtube_track_url","soundcloud_track_url","bandcamp_track_url","bandcamp_track_id","source_tags","album_keywords","energy_band","catalog_role","confidence","source_note","social_discovery_links","label_links"
"forest_psy","Ipotocaticac","Enchanted Ride","The Mirror of the World","","https://cdnt-preview.dzcdn.net/api/1/1/4/4/3/0/443db63d3f6405e620731627a5b8522d.mp3?hdnea=exp=1782081527~acl=/api/1/1/4/4/3/0/443db63d3f6405e620731627a5b8522d.mp3*~data=user_id=0,application_id=42~hmac=1880a20cb94352a614b95241f3e4ffefd3995a6990dde055b06c5afbeac1d696","2019-05-21","470","France","Paris","Ipotocaticac e o projeto psytrance de Remo, de Paris, publicado pela Atomes Music com repertorio darkpsy, forestpsy e psygressive.","darkpsy / forestpsy / psygressive","Entrada corrigida do flyer: Ipotocaticac. Classificar como darkpsy/forest/psygressive, nao como hitech.","cosmic_crew_2026_research","https://atomesmusic.bandcamp.com/album/the-mirror-of-the-world","https://www.deezer.com/track/673055032","673055032","https://www.deezer.com/track/673055032","https://cdn-images.dzcdn.net/images/cover/dfb21d9b9c4704b41caebfc2456c25a2/1000x1000-000000-80-0-0.jpg","","","https://atomesmusic.bandcamp.com/album/the-mirror-of-the-world","","forestpsy;psygressive","Cosmic Crew 23 anos;Psychedelic Revolution","festival_lineup_verified","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","high","Atomes Music descreve o projeto e inclui tags darkpsy, ethno, forestpsy, psychedelic, psygressive e psytrance.","https://atomesmusic.bandcamp.com/album/people-from-somewhere",""
"dark_psy","Ipotocaticac","Mescalito","People from Somewhere","","https://cdnt-preview.dzcdn.net/api/1/1/0/c/1/0/0c11e32d7fe9df6e90dfd7db800c9807.mp3?hdnea=exp=1782081527~acl=/api/1/1/0/c/1/0/0c11e32d7fe9df6e90dfd7db800c9807.mp3*~data=user_id=0,application_id=42~hmac=3d662ca520b3978cb0a49a51d2767df800f324f8a6e7b3a63858d8cc01980de9","2022-06-10","850","France","Paris","Ipotocaticac e o projeto psytrance de Remo, de Paris, publicado pela Atomes Music com repertorio darkpsy, forestpsy e psygressive.","darkpsy / forestpsy / psygressive","Entrada corrigida do flyer: Ipotocaticac. Classificar como darkpsy/forest/psygressive, nao como hitech.","cosmic_crew_2026_research","https://atomesmusic.bandcamp.com/album/people-from-somewhere","https://www.deezer.com/track/1766340637","1766340637","https://www.deezer.com/track/1766340637","https://cdn-images.dzcdn.net/images/cover/b6f6ee07a05fbad514f000821912dc21/1000x1000-000000-80-0-0.jpg","","","https://atomesmusic.bandcamp.com/album/people-from-somewhere","","darkpsy;forestpsy;psychedelic","Cosmic Crew 23 anos;Psychedelic Revolution","festival_lineup_verified","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","high","Atomes Music descreve o projeto e inclui tags darkpsy, ethno, forestpsy, psychedelic, psygressive e psytrance.","https://atomesmusic.bandcamp.com/album/people-from-somewhere",""
"hi_tech","Paralocks","Full Acceptance","Mittai Music","","https://cdnt-preview.dzcdn.net/api/1/1/c/f/5/0/cf55c59baa2d6fcf220093473ef6c676.mp3?hdnea=exp=1782081527~acl=/api/1/1/c/f/5/0/cf55c59baa2d6fcf220093473ef6c676.mp3*~data=user_id=0,application_id=42~hmac=76de320043eae2ed9fc32b855d9add70018e2312110994c07a552f06f801a7fb","2025-08-08","436","South Africa","Cape Town","Paralocks migrou do eixo dark sul-africano para velocidades mais altas, glitches high-tech e soundscapes dinamicos.","hi-tech psytrance / psycore-adjacent","Usar Paralocks como hi-tech principal; algumas faixas tambem aparecem em psycore, mas nao marcar como dark generico.","cosmic_crew_2026_research","https://beatspace-mittaimusic.bandcamp.com/album/full-acceptance","https://www.deezer.com/track/3495420171","3495420171","https://www.deezer.com/track/3495420171","https://cdn-images.dzcdn.net/images/cover/a2bdadc903893bbd8146e434bdfa9660/1000x1000-000000-80-0-0.jpg","","","https://beatspace-mittaimusic.bandcamp.com/album/full-acceptance","","hi_tech;high_speed;not_dark_generic","Cosmic Crew 23 anos;Psychedelic Revolution","festival_lineup_verified","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","high","Full Acceptance informa a mudanca para higher speeds e high-tech glitches.","https://mittaimusic.com/releases","https://beatspace-mittaimusic.bandcamp.com/"
"hi_tech","Paralocks","Realm - 195 bpm","System Reboot","195","https://cdnt-preview.dzcdn.net/api/1/1/c/6/d/0/c6d34c52f164fbe5f90b6d0388d44928.mp3?hdnea=exp=1782081527~acl=/api/1/1/c/6/d/0/c6d34c52f164fbe5f90b6d0388d44928.mp3*~data=user_id=0,application_id=42~hmac=d00d9141db8ee1e1e8bd89af38934e5095e0a7fd0a768b9c7f2eb4e0e594fd4c","2025-04-04","424","South Africa","Cape Town","Paralocks migrou do eixo dark sul-africano para velocidades mais altas, glitches high-tech e soundscapes dinamicos.","hi-tech psytrance / psycore-adjacent","Usar Paralocks como hi-tech principal; algumas faixas tambem aparecem em psycore, mas nao marcar como dark generico.","cosmic_crew_2026_research","https://www.deezer.com/track/3305707361","https://www.deezer.com/track/3305707361","3305707361","https://www.deezer.com/track/3305707361","https://cdn-images.dzcdn.net/images/cover/be5c55b50e025e5dddca7cb34208a0fc/1000x1000-000000-80-0-0.jpg","","","","","hi_tech;195_bpm","Cosmic Crew 23 anos;Psychedelic Revolution","festival_lineup_verified","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","high","Full Acceptance informa a mudanca para higher speeds e high-tech glitches.","https://mittaimusic.com/releases","https://beatspace-mittaimusic.bandcamp.com/"
"hi_tech","Paralocks","We Will Prevail","Ultra Dynamics","","https://cdnt-preview.dzcdn.net/api/1/1/3/9/8/0/398f028da1ef64fe94074f6cf3be577d.mp3?hdnea=exp=1782081528~acl=/api/1/1/3/9/8/0/398f028da1ef64fe94074f6cf3be577d.mp3*~data=user_id=0,application_id=42~hmac=09f3bcc71cd90985001dbf66ca991ac0ae2d4de38a945cc733b305561585b2f0","2012-08-06","378","South Africa","Cape Town","Paralocks migrou do eixo dark sul-africano para velocidades mais altas, glitches high-tech e soundscapes dinamicos.","hi-tech psytrance / psycore-adjacent","Usar Paralocks como hi-tech principal; algumas faixas tambem aparecem em psycore, mas nao marcar como dark generico.","cosmic_crew_2026_research","https://www.deezer.com/track/61619761","https://www.deezer.com/track/61619761","61619761","https://www.deezer.com/track/61619761","https://cdn-images.dzcdn.net/images/cover/93d755292bcfae8db3555ca22340e9a2/1000x1000-000000-80-0-0.jpg","","","","","hi_tech","Cosmic Crew 23 anos;Psychedelic Revolution","festival_lineup_verified","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","high","Full Acceptance informa a mudanca para higher speeds e high-tech glitches.","https://mittaimusic.com/releases","https://beatspace-mittaimusic.bandcamp.com/"
"freeform","Salakavala","Catronaut","Magic Carpet","","https://cdnt-preview.dzcdn.net/api/1/1/a/5/d/0/a5d3d72b533395e39ab2e986f93e545e.mp3?hdnea=exp=1782081528~acl=/api/1/1/a/5/d/0/a5d3d72b533395e39ab2e986f93e545e.mp3*~data=user_id=0,application_id=42~hmac=62f2ec221532c7373ea669ad9404f9951deae9fb3955d02598a30136110a179c","2018-01-03","473","Finland","","Salakavala e um duo finlandes de Suomitrance/freeform, com albums Magic Carpet e Unusual Conditions pela Hippie Killer Productions.","freeform psytrance / suomisaundi","Usar Salakavala para freeform/suomisaundi; separar de darkpsy e hitech.","cosmic_crew_2026_research","https://www.salakavala.net/discography/","https://www.deezer.com/track/493651792","493651792","https://www.deezer.com/track/493651792","https://cdn-images.dzcdn.net/images/cover/b24493fb57fe36f378fc0536a4d9b0c4/1000x1000-000000-80-0-0.jpg","","","https://hippiekillerproductions.bandcamp.com/album/magic-carpet","","suomisaundi;freeform","Cosmic Crew 23 anos;Psychedelic Revolution","festival_lineup_verified","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","high","Discografia oficial descreve Salakavala como Finnish trance madness masters e Magic Carpet como Suomitrance.","https://hippiekillerproductions.bandcamp.com/album/magic-carpet",""
"freeform","Salakavala","No Glue","10 Years Of Randomness","","https://cdnt-preview.dzcdn.net/api/1/1/5/2/2/0/522748834c664c0c2ea21a96bb6713ca.mp3?hdnea=exp=1782081528~acl=/api/1/1/5/2/2/0/522748834c664c0c2ea21a96bb6713ca.mp3*~data=user_id=0,application_id=42~hmac=f1f463ea4e1eeb81a2ff6ffe2b50d889b01e51a5c8670323ccff06bdf5a8e51f","2020-08-08","406","Finland","","Salakavala e um duo finlandes de Suomitrance/freeform, com albums Magic Carpet e Unusual Conditions pela Hippie Killer Productions.","freeform psytrance / suomisaundi","Usar Salakavala para freeform/suomisaundi; separar de darkpsy e hitech.","cosmic_crew_2026_research","https://www.deezer.com/track/1025142162","https://www.deezer.com/track/1025142162","1025142162","https://www.deezer.com/track/1025142162","https://cdn-images.dzcdn.net/images/cover/d5d685beffbbc131515ec6b6d3fef52c/1000x1000-000000-80-0-0.jpg","","","","","suomisaundi;freeform","Cosmic Crew 23 anos;Psychedelic Revolution","festival_lineup_verified","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","high","Discografia oficial descreve Salakavala como Finnish trance madness masters e Magic Carpet como Suomitrance.","https://hippiekillerproductions.bandcamp.com/album/magic-carpet",""
"freeform","Salakavala","Salalalaa","Frequency Brew","","https://cdnt-preview.dzcdn.net/api/1/1/d/d/5/0/dd5cf757a8495bc1fe57dedbbe8cfc26.mp3?hdnea=exp=1782081528~acl=/api/1/1/d/d/5/0/dd5cf757a8495bc1fe57dedbbe8cfc26.mp3*~data=user_id=0,application_id=42~hmac=e67d19c71f41fb8c5a72b6de85ef1a64c0325fd39405fd2d127f077dc812cb2d","2020-08-10","401","Finland","","Salakavala e um duo finlandes de Suomitrance/freeform, com albums Magic Carpet e Unusual Conditions pela Hippie Killer Productions.","freeform psytrance / suomisaundi","Usar Salakavala para freeform/suomisaundi; separar de darkpsy e hitech.","cosmic_crew_2026_research","https://www.deezer.com/track/1034904042","https://www.deezer.com/track/1034904042","1034904042","https://www.deezer.com/track/1034904042","https://cdn-images.dzcdn.net/images/cover/e81248e4741ac3cae2f6639ca9aaec29/1000x1000-000000-80-0-0.jpg","","","","","suomisaundi;freeform","Cosmic Crew 23 anos;Psychedelic Revolution","festival_lineup_verified","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","high","Discografia oficial descreve Salakavala como Finnish trance madness masters e Magic Carpet como Suomitrance.","https://hippiekillerproductions.bandcamp.com/album/magic-carpet",""
"freeform","Igor Swamp","Lusty District","Akrabadabra","","https://cdnt-preview.dzcdn.net/api/1/1/c/b/5/0/cb5eaf2f356801e5912df759886a4aa0.mp3?hdnea=exp=1782081529~acl=/api/1/1/c/b/5/0/cb5eaf2f356801e5912df759886a4aa0.mp3*~data=user_id=0,application_id=42~hmac=535158c7f33055097a661d0e526c7bc1f5fdd960d156c4b32d82b04b07836bf0","2018-09-27","420","Finland","Hamburg","Igor Swamp e o projeto de Toni Sorsa, associado ao laboratorio Positive Dark e a discos suomisaundi pela Hippie Killer Productions/NULLZONE.","freeform psytrance / suomisaundi","Usar Igor Swamp em freeform/suomisaundi psicodelico, nao como darkpsy puro.","cosmic_crew_2026_research","https://www.igorswamp.net/discography/","https://www.deezer.com/track/561127782","561127782","https://www.deezer.com/track/561127782","https://cdn-images.dzcdn.net/images/cover/2ed8d131329ddb8e2878ed7246fc678a/1000x1000-000000-80-0-0.jpg","","","","","suomisaundi;freeform","Cosmic Crew 23 anos;Psychedelic Revolution","festival_lineup_verified","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","high","Discografia oficial lista Hypha Hypha, Akrabadabra e outros albuns, com creditos de producao.","https://hippiekillerproductions.bandcamp.com/",""
"freeform","Igor Swamp","Hidden Hypha","Hypha Hypha","","https://cdnt-preview.dzcdn.net/api/1/1/8/7/7/0/8778be908ee85c2923ece32ce92d8f26.mp3?hdnea=exp=1782081529~acl=/api/1/1/8/7/7/0/8778be908ee85c2923ece32ce92d8f26.mp3*~data=user_id=0,application_id=42~hmac=12be760ace6c13e1e2c5d106131c0c6431e0d5ee01f4a137afd71c715cccc969","2017-10-13","523","Finland","Hamburg","Igor Swamp e o projeto de Toni Sorsa, associado ao laboratorio Positive Dark e a discos suomisaundi pela Hippie Killer Productions/NULLZONE.","freeform psytrance / suomisaundi","Usar Igor Swamp em freeform/suomisaundi psicodelico, nao como darkpsy puro.","cosmic_crew_2026_research","https://www.igorswamp.net/discography/","https://www.deezer.com/track/417707652","417707652","https://www.deezer.com/track/417707652","https://cdn-images.dzcdn.net/images/cover/9e99e0afa7ff2c353b5ac23bcd7bbde2/1000x1000-000000-80-0-0.jpg","","","","","suomisaundi;positive_dark","Cosmic Crew 23 anos;Psychedelic Revolution","festival_lineup_verified","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","high","Discografia oficial lista Hypha Hypha, Akrabadabra e outros albuns, com creditos de producao.","https://hippiekillerproductions.bandcamp.com/",""
